image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n01843065_7445,bird,oven,bear,clock,knife,dog,bottle,keyboard,airplane,cat,elephant,truck,boat,chair,car,bicycle
n01855032_5743,bird,dog,oven,elephant,bear,bottle,boat,knife,truck,keyboard,cat,car,clock,bicycle,chair,airplane
n01855672_7426,bird,dog,cat,keyboard,bottle,knife,car,truck,clock,oven,bicycle,elephant,airplane,boat,chair,bear
n01860187_210,bird,elephant,bottle,bear,dog,boat,cat,keyboard,car,truck,oven,knife,chair,clock,airplane,bicycle
n01860187_38598,bird,elephant,dog,bear,cat,bicycle,bottle,oven,knife,boat,car,clock,truck,chair,keyboard,airplane
n01860187_7878,bird,bicycle,dog,bottle,cat,elephant,oven,keyboard,knife,truck,chair,car,clock,bear,boat,airplane
n02002556_139,bird,dog,chair,boat,clock,airplane,cat,oven,keyboard,bottle,elephant,truck,bicycle,car,knife,bear
n02002556_17975,bird,bicycle,dog,elephant,bear,chair,clock,cat,truck,boat,car,bottle,keyboard,oven,knife,airplane
n02002556_1936,bird,dog,elephant,cat,bear,chair,bottle,truck,keyboard,bicycle,knife,car,clock,oven,boat,airplane
n02002724_1654,bird,dog,bear,clock,cat,bottle,truck,oven,elephant,airplane,keyboard,car,boat,knife,bicycle,chair
n02006656_11301,bird,elephant,dog,cat,keyboard,oven,bottle,clock,bear,truck,boat,chair,airplane,bicycle,knife,car
n02006656_30849,bird,elephant,dog,cat,knife,chair,bottle,airplane,clock,bear,keyboard,boat,truck,car,bicycle,oven
n02007558_7614,bird,dog,bottle,elephant,bear,truck,car,clock,cat,airplane,chair,knife,keyboard,oven,boat,bicycle
n02009229_2294,bird,dog,elephant,keyboard,bottle,clock,cat,chair,oven,truck,car,boat,airplane,bear,bicycle,knife
n02011460_5735,bird,chair,dog,keyboard,clock,bottle,knife,elephant,cat,car,bicycle,truck,oven,boat,bear,airplane
n02011460_7877,bird,oven,dog,keyboard,truck,elephant,car,chair,clock,bottle,bear,boat,cat,knife,bicycle,airplane
n02013706_1024,bird,bottle,dog,bear,keyboard,cat,oven,clock,truck,bicycle,car,knife,elephant,chair,boat,airplane
n02013706_6035,bird,dog,airplane,cat,elephant,truck,bicycle,bottle,clock,keyboard,chair,bear,boat,car,oven,knife
n02017213_15262,bird,keyboard,dog,oven,bottle,clock,chair,cat,boat,elephant,airplane,truck,knife,car,bear,bicycle
n02017213_17013,bird,dog,oven,keyboard,knife,bottle,cat,clock,airplane,bicycle,chair,boat,elephant,bear,truck,car
n02017213_4855,bird,cat,dog,elephant,bear,oven,car,truck,clock,keyboard,bottle,bicycle,boat,chair,knife,airplane
n02025239_2481,bird,dog,keyboard,cat,truck,oven,clock,boat,bear,car,bicycle,chair,bottle,elephant,knife,airplane
n02025239_3073,bird,boat,dog,oven,clock,airplane,truck,keyboard,chair,cat,car,bottle,bicycle,knife,elephant,bear
n02025239_7274,bird,dog,bicycle,boat,oven,clock,cat,chair,keyboard,bear,truck,bottle,elephant,car,knife,airplane
n02027492_1678,bird,oven,dog,clock,boat,chair,keyboard,bottle,airplane,truck,knife,bear,bicycle,cat,car,elephant
n02027492_20576,bird,dog,bottle,bicycle,keyboard,cat,clock,oven,chair,boat,truck,airplane,knife,car,elephant,bear
n02027492_2457,bird,oven,clock,keyboard,dog,bottle,knife,truck,airplane,cat,elephant,boat,car,bear,chair,bicycle
n02027492_9899,bird,dog,keyboard,oven,bottle,elephant,clock,cat,chair,knife,boat,truck,airplane,bicycle,bear,car
n02028035_23375,bird,dog,boat,bear,elephant,cat,keyboard,chair,oven,bicycle,bottle,clock,airplane,truck,car,knife
n02028035_26229,bird,dog,chair,keyboard,elephant,oven,cat,bottle,airplane,knife,car,boat,clock,truck,bear,bicycle
n02028035_4569,bird,dog,oven,keyboard,elephant,truck,chair,clock,bottle,bicycle,boat,cat,knife,airplane,car,bear
n02033041_17119,bird,dog,oven,elephant,chair,keyboard,bottle,cat,clock,bear,truck,bicycle,knife,car,boat,airplane
n02037110_3267,bird,bicycle,dog,boat,airplane,bear,elephant,chair,truck,cat,oven,knife,clock,keyboard,car,bottle
n02037110_3653,bird,boat,cat,dog,bear,bicycle,elephant,truck,chair,bottle,clock,oven,car,keyboard,knife,airplane
n02056570_1691,dog,bird,chair,bicycle,truck,cat,elephant,bottle,keyboard,bear,car,boat,knife,oven,clock,airplane
n02056570_727,dog,bird,keyboard,chair,boat,bicycle,bottle,clock,cat,truck,car,elephant,knife,bear,oven,airplane
n02085936_5775,dog,cat,bottle,bear,bird,airplane,clock,truck,keyboard,boat,car,chair,elephant,oven,knife,bicycle
n02089078_8273,dog,cat,elephant,bird,chair,keyboard,bear,clock,bottle,boat,oven,car,bicycle,truck,knife,airplane
n02089867_5477,dog,cat,bird,chair,keyboard,bottle,clock,oven,bicycle,knife,truck,elephant,car,boat,bear,airplane
n02090379_1687,cat,dog,keyboard,chair,bird,oven,bottle,clock,elephant,car,knife,truck,bear,boat,bicycle,airplane
n02090379_1932,dog,bottle,cat,elephant,bird,bear,car,keyboard,clock,oven,truck,bicycle,knife,chair,boat,airplane
n02090379_3045,dog,bear,bottle,elephant,clock,keyboard,knife,boat,cat,truck,bird,chair,oven,car,airplane,bicycle
n02090721_5305,dog,bear,elephant,truck,cat,bird,car,bottle,keyboard,boat,clock,chair,knife,oven,bicycle,airplane
n02091032_6740,bird,dog,cat,bear,bottle,elephant,keyboard,chair,truck,boat,airplane,car,bicycle,clock,knife,oven
n02091032_7280,dog,bird,bottle,bear,keyboard,cat,clock,truck,elephant,knife,car,oven,boat,chair,bicycle,airplane
n02091134_12017,dog,elephant,cat,bird,bicycle,bear,keyboard,clock,oven,chair,bottle,knife,truck,car,boat,airplane
n02091134_7486,dog,cat,bear,keyboard,bird,elephant,chair,clock,bottle,car,truck,oven,bicycle,boat,knife,airplane
n02091831_6436,dog,bicycle,bird,bear,cat,truck,elephant,boat,car,knife,keyboard,clock,bottle,chair,oven,airplane
n02092339_3174,dog,bird,elephant,bottle,cat,bear,keyboard,knife,truck,clock,boat,chair,car,bicycle,oven,airplane
n02092339_7356,dog,truck,bird,car,elephant,boat,oven,chair,cat,keyboard,airplane,knife,clock,bear,bottle,bicycle
n02093256_12628,dog,cat,chair,bird,bottle,elephant,clock,bear,truck,oven,keyboard,knife,car,boat,bicycle,airplane
n02093647_1494,dog,bear,bird,cat,keyboard,elephant,clock,truck,chair,bicycle,bottle,car,boat,oven,knife,airplane
n02093754_5012,dog,bear,elephant,bird,oven,cat,clock,bottle,truck,keyboard,boat,knife,car,chair,airplane,bicycle
n02093859_2564,dog,bear,bird,bicycle,elephant,cat,truck,chair,boat,clock,bottle,car,keyboard,knife,oven,airplane
n02094114_7024,bottle,bird,keyboard,knife,dog,cat,clock,oven,bear,chair,boat,truck,car,elephant,bicycle,airplane
n02094258_1036,dog,cat,bicycle,bear,bird,keyboard,clock,elephant,bottle,truck,knife,boat,chair,car,oven,airplane
n02094433_5663,dog,cat,bear,bird,keyboard,clock,oven,bicycle,car,truck,bottle,elephant,chair,boat,knife,airplane
n02095570_2773,dog,cat,boat,truck,bear,bird,bottle,knife,elephant,oven,keyboard,car,bicycle,chair,clock,airplane
n02095570_4436,dog,keyboard,cat,truck,bear,bird,bottle,oven,knife,car,clock,chair,boat,elephant,bicycle,airplane
n02096294_12418,dog,bear,cat,bird,elephant,truck,bottle,chair,keyboard,car,clock,bicycle,oven,boat,airplane,knife
n02096437_1559,dog,cat,bear,bird,keyboard,oven,bottle,clock,elephant,chair,truck,car,boat,airplane,bicycle,knife
n02097130_2321,dog,bear,bird,clock,chair,cat,bottle,keyboard,bicycle,elephant,truck,car,boat,oven,knife,airplane
n02097298_8119,dog,bird,cat,elephant,bear,keyboard,clock,truck,car,chair,bottle,boat,bicycle,oven,knife,airplane
n02097658_1316,dog,bear,cat,bird,boat,keyboard,bottle,clock,chair,oven,elephant,truck,car,knife,bicycle,airplane
n02098105_2343,dog,bear,cat,bird,elephant,oven,truck,keyboard,bottle,clock,chair,car,bicycle,boat,airplane,knife
n02098286_2798,dog,bear,bird,keyboard,chair,bottle,cat,clock,boat,truck,elephant,oven,airplane,knife,bicycle,car
n02098286_4425,dog,bear,bird,cat,elephant,clock,keyboard,chair,bottle,bicycle,boat,car,truck,oven,airplane,knife
n02099601_5760,dog,bear,bird,bottle,keyboard,cat,boat,clock,truck,chair,elephant,knife,airplane,oven,car,bicycle
n02099712_4066,dog,clock,chair,bottle,bird,elephant,truck,bear,keyboard,car,cat,oven,knife,boat,bicycle,airplane
n02099849_1285,dog,elephant,bird,keyboard,car,truck,cat,oven,bottle,clock,knife,bear,chair,boat,bicycle,airplane
n02100583_3987,dog,elephant,bottle,car,bird,cat,chair,keyboard,truck,clock,bear,oven,boat,bicycle,knife,airplane
n02100735_10276,dog,cat,bird,keyboard,chair,elephant,truck,bicycle,boat,bear,clock,car,bottle,oven,knife,airplane
n02102040_4392,dog,cat,bird,chair,bottle,keyboard,bear,elephant,oven,clock,boat,truck,car,bicycle,knife,airplane
n02102480_10156,dog,bicycle,boat,chair,cat,truck,elephant,bird,car,bear,bottle,keyboard,oven,clock,knife,airplane
n02102480_12073,dog,cat,bear,elephant,keyboard,clock,truck,bottle,car,oven,chair,bird,knife,bicycle,boat,airplane
n02102973_7074,elephant,dog,bear,bird,truck,car,cat,clock,chair,keyboard,boat,bicycle,bottle,oven,airplane,knife
n02104029_3121,dog,bear,cat,elephant,bird,oven,car,keyboard,truck,bicycle,bottle,airplane,clock,knife,boat,chair
n02104029_7335,dog,bear,cat,bird,keyboard,bottle,boat,clock,elephant,oven,bicycle,truck,car,chair,knife,airplane
n02104365_2334,dog,cat,bear,keyboard,elephant,bird,bottle,oven,bicycle,clock,truck,car,boat,chair,knife,airplane
n02105251_5812,dog,bird,cat,bear,elephant,truck,car,clock,boat,chair,keyboard,bottle,bicycle,knife,oven,airplane
n02105505_1156,dog,bear,bird,chair,cat,elephant,truck,keyboard,clock,airplane,car,bottle,boat,oven,knife,bicycle
n02105641_14112,dog,bicycle,boat,elephant,bird,chair,car,cat,truck,oven,bear,keyboard,bottle,clock,knife,airplane
n02105641_8995,dog,bird,bear,clock,keyboard,cat,bottle,truck,airplane,boat,oven,car,knife,chair,bicycle,elephant
n02106030_17418,dog,bear,keyboard,clock,cat,bottle,truck,bird,chair,car,boat,elephant,knife,bicycle,oven,airplane
n02106030_889,dog,bear,keyboard,bottle,clock,bird,truck,cat,oven,boat,car,chair,bicycle,elephant,airplane,knife
n02106550_6482,dog,bear,keyboard,elephant,bird,cat,truck,car,oven,clock,bicycle,chair,bottle,boat,knife,airplane
n02106662_18900,cat,dog,bird,bicycle,clock,elephant,truck,chair,keyboard,bear,bottle,oven,boat,car,knife,airplane
n02106662_50313,dog,cat,keyboard,bear,clock,truck,bird,bottle,oven,chair,knife,elephant,car,boat,bicycle,airplane
n02106662_5916,dog,cat,keyboard,bear,truck,bird,oven,elephant,bottle,clock,chair,boat,knife,bicycle,car,airplane
n02107312_1546,dog,bird,bottle,chair,bicycle,bear,cat,keyboard,clock,elephant,oven,truck,boat,car,knife,airplane
n02107574_3775,dog,bicycle,boat,chair,bird,bottle,cat,truck,elephant,car,bear,oven,keyboard,clock,knife,airplane
n02107574_4993,dog,bear,bird,cat,truck,keyboard,bottle,chair,knife,car,clock,elephant,bicycle,boat,oven,airplane
n02107908_3447,dog,bird,bicycle,bear,cat,bottle,boat,elephant,chair,truck,car,keyboard,clock,knife,oven,airplane
n02108000_6970,dog,cat,bottle,clock,bear,keyboard,bird,car,chair,truck,oven,boat,knife,airplane,elephant,bicycle
n02108422_12370,dog,elephant,bird,bear,cat,keyboard,truck,clock,boat,car,chair,oven,bottle,bicycle,knife,airplane
n02108551_20183,dog,bear,bird,elephant,truck,cat,keyboard,bottle,clock,car,oven,chair,knife,boat,airplane,bicycle
n02108551_26509,dog,bear,cat,bird,keyboard,elephant,truck,oven,clock,car,bottle,boat,bicycle,chair,knife,airplane
n02108915_7266,dog,cat,bear,clock,bird,truck,oven,bottle,chair,elephant,bicycle,boat,knife,keyboard,airplane,car
n02109047_26931,dog,bird,oven,cat,chair,keyboard,knife,clock,bottle,truck,car,bicycle,boat,bear,airplane,elephant
n02109525_23299,dog,elephant,bird,keyboard,cat,chair,clock,bottle,truck,bear,oven,car,knife,boat,bicycle,airplane
n02109525_53049,dog,elephant,bear,bird,cat,bicycle,truck,oven,clock,bottle,car,chair,keyboard,boat,knife,airplane
n02111129_1530,dog,cat,oven,elephant,truck,bear,keyboard,chair,bird,clock,bottle,car,knife,airplane,boat,bicycle
n02111500_2733,dog,bear,bird,elephant,keyboard,bottle,oven,clock,chair,cat,boat,truck,car,knife,airplane,bicycle
n02111500_4875,dog,cat,bear,bird,keyboard,elephant,clock,bottle,boat,truck,knife,chair,car,airplane,oven,bicycle
n02112018_10174,dog,bear,keyboard,bottle,bird,chair,clock,cat,oven,airplane,truck,boat,car,bicycle,knife,elephant
n02112350_2615,dog,cat,bear,bottle,keyboard,clock,bird,oven,elephant,truck,boat,airplane,knife,car,chair,bicycle
n02113023_14422,bird,cat,dog,bicycle,keyboard,bottle,oven,elephant,knife,bear,boat,chair,truck,clock,car,airplane
n02113624_4001,dog,bird,cat,bear,car,truck,elephant,keyboard,clock,bottle,bicycle,oven,chair,boat,airplane,knife
n02113624_613,dog,bird,chair,bottle,oven,bear,clock,elephant,truck,knife,keyboard,car,cat,boat,bicycle,airplane
n02113712_6618,dog,bear,bird,elephant,cat,oven,chair,bicycle,clock,truck,bottle,keyboard,car,boat,knife,airplane
n02113712_913,dog,clock,bird,cat,chair,bear,keyboard,bottle,oven,truck,car,airplane,elephant,knife,boat,bicycle
n02123045_10431,dog,cat,keyboard,bear,bird,bottle,clock,truck,car,chair,boat,bicycle,elephant,oven,knife,airplane
n02123045_10717,cat,dog,bird,clock,keyboard,chair,bicycle,bottle,elephant,knife,bear,truck,oven,car,boat,airplane
n02123045_2719,cat,dog,keyboard,bird,clock,bottle,truck,bicycle,chair,oven,boat,car,knife,elephant,bear,airplane
n02123045_5057,cat,keyboard,dog,clock,bottle,bird,chair,oven,truck,bear,elephant,boat,bicycle,car,knife,airplane
n02123045_7197,cat,keyboard,dog,clock,bottle,chair,oven,bird,bicycle,car,truck,bear,boat,elephant,knife,airplane
n02123045_7902,cat,dog,keyboard,bird,truck,bear,elephant,bottle,oven,clock,car,boat,chair,bicycle,knife,airplane
n02123045_8127,cat,keyboard,clock,chair,oven,dog,bird,bottle,bear,car,truck,knife,elephant,bicycle,boat,airplane
n02123045_9305,cat,keyboard,dog,clock,chair,bottle,boat,bear,truck,car,bird,oven,elephant,knife,bicycle,airplane
n02123045_9349,bird,dog,cat,keyboard,bear,oven,bottle,bicycle,clock,chair,truck,boat,elephant,car,knife,airplane
n02123159_1008,cat,keyboard,dog,clock,bird,chair,bottle,oven,car,bicycle,truck,elephant,bear,boat,knife,airplane
n02123159_12957,cat,clock,dog,bird,bottle,bear,bicycle,chair,keyboard,boat,truck,elephant,car,oven,knife,airplane
n02123159_2663,cat,keyboard,oven,chair,dog,truck,clock,car,airplane,boat,bicycle,bird,bottle,bear,knife,elephant
n02123159_3996,cat,keyboard,dog,bottle,clock,chair,boat,bear,bird,truck,oven,elephant,knife,car,bicycle,airplane
n02123159_4952,dog,cat,oven,chair,bottle,bird,bicycle,keyboard,clock,boat,knife,car,bear,elephant,truck,airplane
n02123159_5945,cat,dog,bird,clock,bicycle,bottle,bear,keyboard,car,boat,truck,chair,elephant,oven,airplane,knife
n02123159_5950,cat,dog,keyboard,bear,bottle,bird,oven,clock,boat,truck,car,chair,elephant,airplane,bicycle,knife
n02123159_5993,dog,bird,elephant,cat,bear,bicycle,oven,clock,keyboard,truck,chair,bottle,car,boat,airplane,knife
n02123159_6294,cat,dog,keyboard,chair,bottle,clock,bird,oven,elephant,truck,bicycle,bear,car,knife,boat,airplane
n02123159_6483,dog,cat,bear,bird,keyboard,bottle,oven,elephant,clock,truck,boat,car,bicycle,knife,chair,airplane
n02123159_6960,cat,bird,dog,clock,bicycle,keyboard,bottle,chair,truck,car,bear,elephant,oven,boat,knife,airplane
n02123159_7390,cat,keyboard,dog,bird,chair,clock,bottle,oven,truck,bicycle,bear,car,boat,elephant,knife,airplane
n02123159_899,cat,dog,keyboard,clock,bicycle,chair,bird,bottle,boat,truck,oven,bear,knife,car,airplane,elephant
n02123394_1756,bear,dog,bottle,bird,cat,elephant,keyboard,knife,clock,bicycle,truck,chair,oven,car,boat,airplane
n02123394_2461,cat,bird,dog,keyboard,clock,bear,truck,bottle,boat,car,airplane,chair,oven,bicycle,knife,elephant
n02123394_271,cat,dog,keyboard,bird,bottle,clock,bicycle,chair,oven,bear,truck,airplane,boat,car,elephant,knife
n02123394_2765,cat,dog,keyboard,bird,bottle,clock,truck,chair,bear,car,bicycle,elephant,airplane,knife,boat,oven
n02123394_4542,cat,dog,bird,keyboard,clock,oven,bottle,bear,elephant,bicycle,truck,boat,car,chair,airplane,knife
n02123394_4666,dog,cat,bear,keyboard,bottle,bird,clock,boat,truck,chair,bicycle,car,oven,elephant,knife,airplane
n02123394_4894,cat,dog,bear,keyboard,bird,bottle,truck,elephant,clock,oven,chair,car,boat,bicycle,knife,airplane
n02123394_513,cat,dog,bear,bird,elephant,keyboard,oven,bottle,clock,knife,bicycle,chair,truck,boat,airplane,car
n02123394_525,elephant,dog,bird,keyboard,bear,cat,clock,knife,truck,oven,boat,car,bottle,chair,airplane,bicycle
n02123394_6265,cat,bird,bear,dog,elephant,oven,bicycle,clock,truck,chair,boat,knife,bottle,car,keyboard,airplane
n02123394_6698,cat,dog,keyboard,bird,clock,bottle,chair,bear,car,truck,airplane,boat,oven,bicycle,elephant,knife
n02123394_8164,cat,dog,keyboard,bird,bear,clock,bottle,chair,oven,bicycle,truck,airplane,car,boat,elephant,knife
n02123394_8605,cat,dog,keyboard,bear,bird,bottle,clock,boat,elephant,car,chair,bicycle,airplane,truck,oven,knife
n02123597_10,cat,dog,keyboard,truck,bear,bird,clock,bottle,knife,boat,chair,oven,car,elephant,airplane,bicycle
n02123597_11271,dog,cat,bear,bird,keyboard,bottle,truck,clock,boat,chair,knife,car,oven,bicycle,elephant,airplane
n02123597_11798,cat,dog,bear,keyboard,bottle,elephant,bird,clock,oven,knife,chair,truck,boat,bicycle,car,airplane
n02123597_12232,cat,dog,keyboard,clock,car,bird,boat,bottle,truck,knife,chair,oven,bear,elephant,airplane,bicycle
n02123597_1367,cat,dog,bear,bird,keyboard,bottle,oven,chair,truck,clock,car,boat,elephant,knife,bicycle,airplane
n02123597_1601,cat,dog,clock,bottle,keyboard,chair,bird,truck,car,oven,knife,boat,airplane,elephant,bicycle,bear
n02123597_334,cat,dog,keyboard,bird,oven,bottle,bear,clock,truck,boat,knife,chair,car,bicycle,elephant,airplane
n02123597_4813,cat,dog,bottle,bird,oven,bear,keyboard,clock,chair,elephant,knife,truck,car,boat,bicycle,airplane
n02123597_5951,cat,dog,keyboard,bear,clock,truck,knife,bottle,car,bird,oven,chair,boat,elephant,bicycle,airplane
n02123597_6333,cat,dog,keyboard,bird,bear,chair,bottle,clock,knife,oven,truck,boat,car,airplane,elephant,bicycle
n02123597_6517,cat,dog,keyboard,bear,bird,clock,boat,truck,elephant,bottle,car,knife,chair,oven,airplane,bicycle
n02123597_7497,cat,dog,bird,oven,keyboard,clock,boat,chair,car,bottle,bicycle,truck,knife,elephant,airplane,bear
n02124075_10035,cat,keyboard,bottle,chair,dog,clock,bird,boat,truck,oven,bicycle,car,knife,elephant,bear,airplane
n02124075_10088,cat,keyboard,bird,dog,bottle,chair,clock,oven,elephant,knife,bear,truck,car,bicycle,boat,airplane
n02124075_11068,cat,keyboard,dog,bird,clock,bottle,chair,oven,boat,truck,bicycle,bear,car,elephant,knife,airplane
n02124075_13772,cat,dog,keyboard,bear,bird,clock,bottle,truck,elephant,car,oven,chair,boat,bicycle,knife,airplane
n02124075_15031,cat,keyboard,bottle,clock,dog,truck,bicycle,chair,bird,boat,car,knife,oven,bear,elephant,airplane
n02124075_2643,cat,keyboard,dog,chair,clock,bottle,bird,oven,truck,bicycle,car,elephant,knife,boat,bear,airplane
n02124075_2843,cat,keyboard,dog,bottle,bear,bird,elephant,clock,chair,knife,oven,car,truck,boat,bicycle,airplane
n02124075_379,cat,dog,keyboard,bird,elephant,clock,bear,oven,chair,bottle,car,truck,boat,bicycle,knife,airplane
n02124075_4189,cat,dog,clock,keyboard,bird,bottle,chair,bicycle,oven,knife,truck,bear,elephant,boat,car,airplane
n02124075_4933,cat,keyboard,bird,clock,dog,bottle,chair,oven,truck,elephant,knife,bicycle,boat,airplane,car,bear
n02124075_5848,cat,bear,dog,bird,elephant,oven,bicycle,truck,keyboard,chair,boat,clock,car,bottle,knife,airplane
n02124075_6586,cat,dog,clock,bottle,keyboard,bird,bear,boat,oven,knife,truck,chair,car,bicycle,elephant,airplane
n02124075_7323,cat,dog,bear,elephant,keyboard,bird,chair,bottle,clock,truck,oven,boat,car,bicycle,knife,airplane
n02124075_7520,cat,dog,chair,keyboard,bottle,bicycle,clock,bird,oven,truck,bear,boat,car,elephant,knife,airplane
n02125311_12020,oven,bear,cat,dog,elephant,bicycle,truck,bird,boat,car,bottle,knife,clock,keyboard,chair,airplane
n02125311_1469,bear,dog,elephant,cat,oven,truck,bird,bicycle,boat,chair,car,bottle,keyboard,clock,knife,airplane
n02125311_20209,cat,dog,bear,keyboard,bird,bottle,elephant,clock,truck,chair,oven,knife,car,boat,bicycle,airplane
n02125311_2064,cat,dog,bear,elephant,bird,car,keyboard,oven,bottle,truck,clock,boat,bicycle,chair,knife,airplane
n02125311_26497,cat,dog,oven,keyboard,chair,clock,bird,bottle,bear,truck,boat,bicycle,car,elephant,knife,airplane
n02125311_28447,cat,dog,bird,bicycle,bear,oven,elephant,truck,boat,chair,keyboard,bottle,clock,knife,car,airplane
n02125311_36651,cat,dog,bird,keyboard,clock,bottle,bear,truck,oven,car,chair,knife,bicycle,elephant,boat,airplane
n02125311_37753,cat,dog,keyboard,bird,bottle,clock,bear,oven,truck,car,elephant,bicycle,chair,knife,boat,airplane
n02125311_41798,cat,dog,bear,elephant,bird,keyboard,chair,oven,truck,car,clock,bicycle,bottle,boat,knife,airplane
n02125311_4683,dog,cat,clock,bear,keyboard,bird,elephant,bottle,bicycle,oven,truck,boat,car,chair,knife,airplane
n02125311_5229,cat,dog,bear,clock,oven,bird,keyboard,bottle,chair,elephant,truck,car,boat,bicycle,knife,airplane
n02125311_60143,cat,dog,keyboard,bottle,clock,bear,bird,oven,knife,chair,truck,boat,elephant,car,bicycle,airplane
n02125311_8689,cat,dog,bird,bear,chair,keyboard,bottle,elephant,oven,truck,bicycle,clock,boat,knife,car,airplane
