image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n02017213_17013,bird,dog,boat,bear,elephant,bicycle,bottle,cat,knife,chair,oven,car,truck,airplane,keyboard,clock
n02017213_4855,bird,dog,cat,bear,chair,elephant,oven,boat,bottle,clock,knife,truck,bicycle,car,keyboard,airplane
n02025239_2481,bird,dog,cat,boat,chair,bear,bottle,bicycle,oven,keyboard,car,truck,elephant,clock,knife,airplane
n02025239_3073,bird,dog,boat,cat,bear,bicycle,chair,bottle,elephant,car,airplane,truck,oven,keyboard,knife,clock
n02025239_7274,bird,dog,bear,boat,elephant,bicycle,cat,bottle,keyboard,chair,knife,truck,airplane,oven,clock,car
n02027492_1678,bird,dog,bear,boat,knife,bottle,cat,oven,airplane,chair,truck,elephant,keyboard,clock,bicycle,car
n02027492_20576,bird,dog,cat,bicycle,chair,oven,boat,bottle,bear,keyboard,elephant,knife,clock,airplane,truck,car
n02027492_2457,bird,oven,dog,bear,bottle,knife,elephant,cat,clock,boat,bicycle,truck,chair,airplane,keyboard,car
n02027492_9899,bird,dog,bottle,boat,clock,elephant,cat,knife,chair,bear,bicycle,oven,keyboard,airplane,truck,car
n02028035_23375,bird,dog,bear,boat,cat,bicycle,elephant,airplane,truck,bottle,clock,knife,car,oven,chair,keyboard
n02028035_26229,bird,dog,cat,knife,boat,bear,chair,bottle,elephant,keyboard,airplane,bicycle,clock,truck,oven,car
n02028035_4569,bird,dog,elephant,bicycle,chair,cat,boat,bear,bottle,oven,truck,knife,clock,keyboard,airplane,car
n02033041_17119,bird,dog,bottle,elephant,bear,cat,bicycle,chair,oven,boat,knife,truck,car,clock,airplane,keyboard
n02037110_3267,bird,dog,bicycle,elephant,bear,boat,airplane,cat,bottle,truck,chair,oven,car,knife,clock,keyboard
n02037110_3653,bird,dog,boat,bear,elephant,bicycle,cat,knife,bottle,oven,car,truck,airplane,chair,keyboard,clock
n02056570_1691,dog,bottle,cat,bicycle,bird,chair,truck,knife,keyboard,car,bear,oven,clock,boat,elephant,airplane
n02056570_727,bird,bear,dog,truck,elephant,bicycle,chair,cat,keyboard,boat,bottle,clock,knife,oven,airplane,car
n02085936_5775,dog,cat,bird,bear,bottle,keyboard,clock,chair,boat,truck,oven,elephant,knife,airplane,car,bicycle
n02089078_8273,dog,elephant,bear,bird,cat,bottle,knife,bicycle,chair,clock,truck,boat,oven,car,keyboard,airplane
n02089867_5477,dog,cat,chair,bird,bottle,bicycle,bear,truck,clock,keyboard,knife,boat,oven,elephant,car,airplane
n02090379_1687,bottle,keyboard,clock,chair,car,truck,bird,dog,cat,boat,knife,oven,bicycle,airplane,bear,elephant
n02090379_1932,dog,bottle,bear,cat,elephant,bird,knife,clock,oven,keyboard,bicycle,truck,car,chair,boat,airplane
n02090379_3045,dog,elephant,bear,bird,cat,bottle,knife,oven,clock,keyboard,truck,car,chair,boat,bicycle,airplane
n02090721_5305,bear,dog,elephant,bird,cat,bottle,knife,bicycle,boat,clock,oven,keyboard,truck,car,airplane,chair
n02091032_6740,dog,bird,elephant,cat,bear,bicycle,bottle,boat,truck,oven,chair,knife,car,keyboard,clock,airplane
n02091032_7280,dog,bird,bear,bottle,cat,knife,clock,elephant,keyboard,boat,bicycle,chair,truck,airplane,car,oven
n02091134_12017,dog,bird,cat,bottle,bear,chair,knife,boat,elephant,oven,bicycle,clock,keyboard,airplane,truck,car
n02091134_7486,dog,bird,elephant,cat,oven,bear,bicycle,bottle,chair,boat,truck,knife,airplane,keyboard,clock,car
n02091831_6436,dog,elephant,bird,bear,truck,boat,cat,bottle,car,knife,oven,bicycle,chair,clock,airplane,keyboard
n02092339_3174,dog,elephant,bird,bear,cat,bottle,knife,oven,boat,chair,truck,bicycle,keyboard,car,clock,airplane
n02092339_7356,dog,elephant,chair,boat,bird,cat,truck,bear,bottle,knife,car,bicycle,keyboard,clock,oven,airplane
n02093256_12628,clock,bottle,dog,chair,bird,keyboard,cat,knife,truck,elephant,bear,airplane,car,oven,boat,bicycle
n02093647_1494,dog,bear,bird,elephant,cat,chair,clock,bottle,keyboard,oven,boat,truck,car,knife,bicycle,airplane
n02093754_5012,dog,bear,bird,cat,elephant,bottle,oven,keyboard,boat,knife,chair,truck,car,bicycle,clock,airplane
n02093859_2564,dog,bird,cat,bear,elephant,bottle,clock,bicycle,knife,chair,oven,keyboard,truck,boat,car,airplane
n02094114_7024,bear,dog,bottle,bird,cat,knife,keyboard,elephant,car,oven,truck,clock,boat,chair,bicycle,airplane
n02094258_1036,clock,bottle,dog,truck,knife,cat,bicycle,chair,bird,keyboard,bear,airplane,boat,car,oven,elephant
n02094433_5663,cat,dog,bear,bird,keyboard,bottle,elephant,oven,knife,car,truck,boat,clock,chair,bicycle,airplane
n02095570_2773,dog,boat,bird,cat,airplane,bottle,elephant,truck,bear,car,bicycle,oven,knife,chair,clock,keyboard
n02095570_4436,dog,bird,cat,bottle,bear,keyboard,knife,boat,clock,chair,oven,elephant,bicycle,truck,airplane,car
n02096294_12418,dog,bear,bird,cat,elephant,bicycle,bottle,chair,keyboard,clock,truck,boat,knife,oven,car,airplane
n02096437_1559,dog,bear,cat,bird,bottle,oven,keyboard,chair,elephant,bicycle,boat,truck,car,knife,clock,airplane
n02097130_2321,dog,bear,cat,bird,elephant,bottle,boat,knife,chair,bicycle,keyboard,clock,truck,car,oven,airplane
n02097298_8119,dog,bear,bird,cat,elephant,bottle,boat,bicycle,keyboard,chair,clock,knife,truck,airplane,car,oven
n02097658_1316,dog,bear,bird,bottle,cat,chair,clock,oven,elephant,knife,keyboard,car,truck,bicycle,boat,airplane
n02098105_2343,dog,bear,bird,cat,bottle,elephant,chair,oven,bicycle,boat,truck,keyboard,car,knife,clock,airplane
n02098286_2798,dog,bear,cat,bird,bottle,keyboard,clock,chair,boat,truck,airplane,knife,oven,car,bicycle,elephant
n02098286_4425,dog,bear,cat,bird,bottle,boat,elephant,truck,chair,bicycle,knife,clock,keyboard,car,airplane,oven
n02099601_5760,dog,bear,bird,elephant,cat,bottle,keyboard,knife,clock,oven,chair,boat,truck,bicycle,car,airplane
n02099712_4066,dog,bear,bird,cat,bottle,chair,clock,elephant,knife,oven,car,truck,keyboard,boat,airplane,bicycle
n02099849_1285,dog,bird,bottle,truck,knife,keyboard,cat,chair,oven,bear,elephant,clock,car,boat,bicycle,airplane
n02100583_3987,dog,cat,bird,bottle,elephant,oven,bear,knife,chair,truck,clock,car,keyboard,bicycle,boat,airplane
n02100735_10276,dog,bear,bird,chair,truck,cat,bicycle,boat,elephant,car,bottle,oven,knife,clock,airplane,keyboard
n02102040_4392,cat,dog,keyboard,bottle,bird,bear,knife,oven,truck,elephant,clock,chair,bicycle,car,boat,airplane
n02102480_10156,dog,truck,bird,bear,elephant,bicycle,chair,boat,car,bottle,cat,oven,clock,airplane,knife,keyboard
n02102480_12073,dog,cat,bear,bird,bottle,truck,elephant,keyboard,knife,clock,oven,car,chair,bicycle,airplane,boat
n02102973_7074,dog,bear,bird,elephant,cat,truck,boat,bottle,knife,car,oven,bicycle,clock,chair,airplane,keyboard
n02104029_3121,dog,bear,cat,bird,oven,bottle,elephant,chair,bicycle,clock,keyboard,boat,knife,truck,car,airplane
n02104029_7335,dog,bear,bird,cat,elephant,boat,bicycle,bottle,chair,airplane,truck,car,clock,keyboard,knife,oven
n02104365_2334,cat,bear,dog,bird,oven,keyboard,bottle,bicycle,clock,elephant,chair,truck,boat,knife,airplane,car
n02105251_5812,dog,bird,elephant,bear,cat,bottle,chair,clock,truck,bicycle,car,boat,oven,airplane,knife,keyboard
n02105505_1156,dog,bear,bird,elephant,cat,chair,bottle,knife,boat,keyboard,truck,bicycle,oven,clock,car,airplane
n02105641_14112,dog,cat,bear,bird,oven,truck,bottle,keyboard,boat,elephant,knife,chair,clock,airplane,bicycle,car
n02105641_8995,dog,bear,bird,clock,bottle,cat,keyboard,boat,oven,truck,car,chair,bicycle,elephant,knife,airplane
n02106030_17418,dog,cat,bear,bird,bottle,elephant,knife,clock,oven,keyboard,chair,car,truck,boat,bicycle,airplane
n02106030_889,dog,bear,cat,bird,keyboard,bottle,clock,truck,chair,oven,boat,bicycle,car,elephant,knife,airplane
n02106550_6482,dog,cat,bear,bird,elephant,truck,keyboard,car,oven,knife,chair,boat,bottle,clock,bicycle,airplane
n02106662_18900,bird,dog,bear,cat,bicycle,elephant,bottle,boat,truck,chair,knife,oven,clock,car,airplane,keyboard
n02106662_50313,dog,cat,keyboard,bear,bird,chair,knife,clock,truck,bottle,oven,car,boat,airplane,bicycle,elephant
n02106662_5916,dog,cat,bird,bear,bottle,chair,keyboard,elephant,bicycle,knife,clock,oven,truck,boat,car,airplane
n02107312_1546,dog,bird,cat,knife,bottle,truck,bicycle,bear,chair,boat,clock,car,elephant,airplane,keyboard,oven
n02107574_3775,dog,bird,bicycle,elephant,bottle,cat,bear,truck,boat,chair,car,knife,oven,clock,keyboard,airplane
n02107574_4993,dog,bottle,bird,cat,truck,elephant,bicycle,keyboard,bear,knife,chair,boat,car,clock,oven,airplane
n02107908_3447,bird,bear,dog,elephant,cat,bottle,bicycle,chair,boat,truck,knife,clock,car,keyboard,oven,airplane
n02108000_6970,dog,cat,chair,keyboard,bottle,bird,bear,clock,elephant,truck,knife,oven,boat,bicycle,car,airplane
n02108422_12370,dog,elephant,bird,bear,cat,bottle,chair,oven,knife,boat,truck,bicycle,car,clock,airplane,keyboard
n02108551_20183,dog,bear,cat,bird,elephant,keyboard,bottle,clock,knife,oven,truck,chair,car,boat,bicycle,airplane
n02108551_26509,bear,dog,cat,bird,elephant,keyboard,boat,truck,knife,bottle,bicycle,oven,airplane,clock,chair,car
n02108915_7266,dog,cat,bird,bear,bottle,knife,clock,bicycle,chair,boat,elephant,oven,truck,keyboard,airplane,car
n02109047_26931,dog,cat,keyboard,bird,bear,bottle,boat,chair,truck,oven,knife,elephant,car,clock,bicycle,airplane
n02109525_23299,dog,cat,bird,elephant,chair,bear,bottle,truck,boat,bicycle,keyboard,oven,clock,car,knife,airplane
n02109525_53049,dog,bear,cat,bird,elephant,keyboard,chair,bicycle,bottle,truck,boat,oven,knife,car,clock,airplane
n02111129_1530,dog,cat,bear,elephant,bird,chair,oven,knife,keyboard,bottle,truck,clock,boat,car,bicycle,airplane
n02111500_2733,dog,bear,bird,cat,elephant,bottle,knife,oven,keyboard,chair,bicycle,boat,truck,clock,airplane,car
n02111500_4875,dog,cat,bear,bird,elephant,clock,bicycle,bottle,keyboard,knife,truck,oven,boat,car,chair,airplane
n02112018_10174,dog,cat,bottle,bird,bear,keyboard,clock,knife,chair,boat,car,oven,truck,bicycle,airplane,elephant
n02112350_2615,dog,cat,bear,keyboard,bottle,bird,truck,knife,clock,oven,elephant,chair,bicycle,car,boat,airplane
n02113023_14422,dog,cat,bird,bottle,oven,bear,knife,keyboard,elephant,bicycle,chair,clock,truck,boat,car,airplane
n02113624_4001,dog,cat,bird,bear,elephant,bicycle,chair,bottle,keyboard,truck,clock,oven,boat,car,knife,airplane
n02113624_613,dog,bear,bird,oven,bottle,elephant,chair,cat,knife,clock,keyboard,boat,truck,bicycle,car,airplane
n02113712_6618,dog,bear,bird,cat,elephant,bottle,keyboard,chair,bicycle,oven,boat,truck,clock,car,knife,airplane
n02113712_913,dog,bear,cat,bird,elephant,bottle,keyboard,chair,oven,truck,knife,clock,car,boat,bicycle,airplane
n02123045_10431,dog,cat,keyboard,bear,bird,bottle,clock,truck,knife,bicycle,chair,car,boat,oven,elephant,airplane
n02123045_10717,cat,bird,dog,clock,bottle,bear,knife,elephant,chair,oven,bicycle,keyboard,boat,car,truck,airplane
n02123045_2719,cat,dog,bird,elephant,bottle,keyboard,clock,bicycle,chair,boat,bear,knife,truck,car,oven,airplane
n02123045_5057,cat,dog,bird,keyboard,bottle,bear,knife,clock,car,truck,boat,chair,bicycle,airplane,elephant,oven
n02123045_7197,cat,keyboard,bird,dog,bottle,chair,knife,bear,truck,clock,elephant,bicycle,car,boat,oven,airplane
n02123045_7902,cat,elephant,dog,bear,bird,keyboard,bottle,chair,boat,bicycle,oven,truck,knife,car,airplane,clock
n02123045_8127,cat,keyboard,dog,bird,bottle,clock,chair,bear,knife,boat,oven,truck,car,bicycle,airplane,elephant
n02123045_9305,cat,dog,keyboard,bird,bear,bottle,clock,chair,knife,bicycle,truck,elephant,car,oven,boat,airplane
n02123045_9349,dog,cat,bird,bear,bottle,oven,elephant,clock,keyboard,knife,bicycle,chair,truck,boat,car,airplane
n02123159_1008,cat,keyboard,bird,dog,bottle,chair,knife,bear,bicycle,truck,elephant,clock,boat,car,airplane,oven
n02123159_12957,cat,dog,bird,bicycle,keyboard,bottle,clock,chair,bear,knife,elephant,boat,oven,truck,airplane,car
n02123159_2663,dog,cat,keyboard,bottle,bird,bear,chair,oven,truck,boat,clock,car,elephant,knife,airplane,bicycle
n02123159_3996,cat,dog,keyboard,chair,bottle,bird,knife,clock,bear,truck,elephant,oven,boat,bicycle,car,airplane
n02123159_4952,bicycle,dog,cat,boat,bottle,bird,elephant,car,chair,truck,bear,clock,knife,oven,keyboard,airplane
n02123159_5945,cat,dog,bird,bicycle,bottle,keyboard,clock,bear,knife,chair,elephant,truck,oven,airplane,car,boat
n02123159_5950,cat,dog,keyboard,bear,bird,bottle,bicycle,boat,oven,clock,chair,truck,knife,elephant,car,airplane
n02123159_5993,dog,bear,cat,bird,elephant,oven,bottle,bicycle,knife,truck,chair,clock,boat,keyboard,airplane,car
n02123159_6294,cat,keyboard,dog,bird,bear,bottle,knife,chair,clock,truck,boat,car,elephant,bicycle,oven,airplane
n02123159_6483,bear,dog,cat,bird,elephant,bottle,keyboard,oven,airplane,bicycle,knife,chair,truck,boat,clock,car
n02123159_6960,cat,bird,dog,bicycle,clock,keyboard,bottle,chair,bear,oven,knife,elephant,boat,truck,car,airplane
n02123159_7390,cat,bird,dog,keyboard,bear,bottle,chair,elephant,clock,bicycle,truck,oven,knife,boat,airplane,car
n02123159_899,cat,dog,keyboard,bird,bottle,bear,elephant,knife,chair,truck,oven,bicycle,car,boat,clock,airplane
n02123394_1756,bear,cat,dog,bird,elephant,bottle,keyboard,knife,bicycle,clock,chair,boat,truck,airplane,car,oven
n02123394_2461,cat,dog,bird,keyboard,bear,bottle,clock,truck,knife,oven,airplane,boat,chair,car,bicycle,elephant
n02123394_271,cat,dog,keyboard,oven,bird,bottle,bear,clock,truck,knife,chair,bicycle,boat,car,airplane,elephant
n02123394_2765,cat,dog,bird,keyboard,bottle,clock,bear,bicycle,elephant,chair,oven,boat,knife,truck,car,airplane
n02123394_4542,cat,dog,bird,bear,keyboard,boat,bottle,clock,elephant,bicycle,chair,truck,oven,car,knife,airplane
n02123394_4666,dog,cat,bear,keyboard,bird,bottle,clock,oven,truck,boat,chair,bicycle,car,knife,elephant,airplane
n02123394_4894,dog,cat,bear,bird,bottle,oven,chair,elephant,keyboard,truck,knife,bicycle,clock,boat,car,airplane
n02123394_513,dog,cat,bird,bear,bottle,keyboard,oven,bicycle,elephant,knife,chair,clock,truck,boat,car,airplane
n02123394_525,clock,boat,keyboard,truck,car,knife,bottle,cat,bird,chair,dog,airplane,oven,bear,bicycle,elephant
n02123394_6265,bird,cat,dog,bear,elephant,bottle,oven,chair,bicycle,knife,boat,truck,clock,car,keyboard,airplane
n02123394_6698,cat,dog,bird,keyboard,clock,boat,bottle,car,elephant,bear,chair,bicycle,knife,truck,oven,airplane
n02123394_8164,cat,dog,keyboard,bird,bottle,bear,truck,chair,knife,clock,car,bicycle,oven,airplane,boat,elephant
n02123394_8605,cat,dog,bird,bear,keyboard,bottle,chair,clock,boat,elephant,airplane,knife,oven,truck,bicycle,car
n02123597_10,cat,dog,bear,bird,keyboard,bottle,knife,clock,boat,car,chair,elephant,oven,truck,bicycle,airplane
n02123597_11271,dog,cat,bird,keyboard,bear,bottle,knife,chair,oven,truck,clock,boat,bicycle,elephant,car,airplane
n02123597_11798,cat,bird,dog,bear,knife,bottle,clock,keyboard,elephant,bicycle,chair,boat,oven,airplane,truck,car
n02123597_12232,cat,dog,keyboard,bear,bird,bottle,clock,truck,car,bicycle,chair,boat,knife,elephant,oven,airplane
n02123597_1367,cat,dog,bird,bear,keyboard,bottle,knife,bicycle,oven,boat,chair,car,elephant,truck,airplane,clock
n02123597_1601,cat,dog,bear,bird,bottle,keyboard,clock,boat,airplane,knife,elephant,chair,truck,car,bicycle,oven
n02123597_334,dog,cat,bear,keyboard,bird,bottle,knife,truck,boat,bicycle,clock,chair,oven,car,elephant,airplane
n02123597_4813,cat,dog,bottle,bird,knife,bear,clock,chair,oven,keyboard,elephant,bicycle,car,boat,truck,airplane
n02123597_5951,cat,dog,bear,keyboard,bottle,knife,bird,clock,chair,truck,car,boat,elephant,airplane,bicycle,oven
n02123597_6333,cat,dog,keyboard,bird,bear,bottle,knife,clock,truck,chair,oven,bicycle,boat,car,elephant,airplane
n02123597_6517,cat,dog,bear,bird,keyboard,bottle,airplane,knife,boat,clock,car,chair,bicycle,truck,elephant,oven
n02123597_7497,car,oven,cat,dog,truck,bird,bottle,chair,bicycle,knife,keyboard,boat,clock,bear,elephant,airplane
n02124075_10035,cat,keyboard,bird,dog,bottle,clock,boat,chair,knife,truck,bear,bicycle,elephant,airplane,car,oven
n02124075_10088,cat,bird,dog,keyboard,bottle,bear,bicycle,chair,knife,elephant,boat,clock,airplane,truck,oven,car
n02124075_11068,cat,keyboard,dog,bird,bottle,bear,truck,chair,boat,bicycle,elephant,knife,car,oven,clock,airplane
n02124075_13772,cat,dog,bear,bird,keyboard,elephant,bottle,clock,bicycle,chair,boat,knife,oven,truck,airplane,car
n02124075_15031,clock,cat,bottle,dog,bird,knife,chair,elephant,bear,keyboard,boat,oven,bicycle,truck,car,airplane
n02124075_2643,cat,keyboard,dog,bird,bottle,chair,clock,bear,knife,bicycle,truck,boat,elephant,oven,car,airplane
n02124075_2843,cat,dog,keyboard,bird,bottle,bear,elephant,clock,oven,chair,knife,bicycle,truck,boat,airplane,car
n02124075_379,cat,dog,bird,bottle,bear,elephant,oven,keyboard,knife,chair,bicycle,clock,boat,truck,airplane,car
n02124075_4189,cat,bird,keyboard,bottle,dog,clock,chair,bear,knife,boat,bicycle,elephant,truck,car,airplane,oven
n02124075_4933,cat,keyboard,dog,bird,chair,bottle,clock,knife,bear,bicycle,oven,truck,car,boat,airplane,elephant
n02124075_5848,cat,bear,bird,dog,elephant,keyboard,chair,oven,bicycle,bottle,boat,knife,car,clock,truck,airplane
n02124075_6586,cat,dog,bear,bottle,keyboard,clock,bird,knife,chair,elephant,bicycle,boat,truck,oven,car,airplane
n02124075_7323,dog,cat,bear,bird,elephant,bottle,chair,keyboard,boat,oven,truck,clock,knife,bicycle,car,airplane
n02124075_7520,cat,dog,bird,bottle,bear,keyboard,chair,knife,oven,elephant,clock,truck,bicycle,boat,car,airplane
n02125311_12020,bear,oven,boat,cat,bird,elephant,dog,knife,bottle,truck,car,bicycle,chair,keyboard,clock,airplane
n02125311_1469,elephant,dog,bird,cat,bear,chair,bicycle,oven,bottle,boat,truck,knife,car,clock,keyboard,airplane
n02125311_20209,dog,bear,cat,bird,bottle,keyboard,knife,elephant,clock,boat,oven,truck,chair,bicycle,car,airplane
n02125311_2064,cat,bird,dog,bear,bottle,bicycle,boat,elephant,oven,car,knife,truck,chair,keyboard,clock,airplane
n02125311_26497,bottle,chair,clock,keyboard,knife,dog,cat,truck,oven,bird,car,boat,bear,bicycle,elephant,airplane
n02125311_28447,cat,bird,dog,bear,elephant,bicycle,bottle,chair,oven,truck,boat,knife,clock,keyboard,airplane,car
n02125311_36651,cat,dog,elephant,bird,bear,bottle,clock,knife,chair,keyboard,truck,oven,car,bicycle,boat,airplane
n02125311_37753,cat,dog,bear,bird,keyboard,bottle,elephant,chair,oven,clock,boat,knife,bicycle,truck,airplane,car
n02125311_41798,cat,bear,dog,elephant,bird,bottle,bicycle,knife,truck,oven,keyboard,boat,chair,car,clock,airplane
n02125311_4683,dog,cat,bear,bird,clock,keyboard,knife,bottle,chair,boat,bicycle,truck,airplane,elephant,oven,car
n02125311_5229,cat,bear,dog,bird,elephant,bottle,bicycle,knife,oven,chair,boat,clock,keyboard,truck,car,airplane
n02125311_60143,dog,cat,bottle,keyboard,bear,clock,bird,chair,knife,oven,elephant,truck,bicycle,boat,car,airplane
n02125311_8689,cat,dog,bear,bird,bottle,chair,keyboard,knife,elephant,oven,clock,car,bicycle,boat,truck,airplane
