image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n02123394_271,cat,dog,keyboard,clock,bird,truck,bear,bicycle,boat,bottle,oven,chair,car,knife,elephant,airplane
n02123394_2765,cat,dog,bird,keyboard,clock,bottle,knife,chair,oven,boat,truck,bicycle,bear,airplane,car,elephant
n02123394_4542,cat,dog,bird,clock,keyboard,bottle,bicycle,truck,boat,bear,oven,chair,car,knife,elephant,airplane
n02123394_4666,cat,dog,bear,keyboard,bird,bottle,clock,knife,truck,bicycle,oven,boat,chair,airplane,elephant,car
n02123394_4894,cat,dog,bear,bird,keyboard,elephant,truck,bottle,oven,clock,chair,knife,bicycle,car,boat,airplane
n02123394_513,cat,dog,bird,keyboard,bear,bottle,knife,oven,bicycle,truck,chair,clock,airplane,boat,elephant,car
n02123394_525,keyboard,dog,cat,knife,bird,boat,clock,chair,elephant,bottle,truck,car,airplane,bear,oven,bicycle
n02123394_6265,dog,cat,oven,bird,bear,truck,knife,keyboard,bottle,bicycle,clock,chair,elephant,boat,car,airplane
n02123394_6698,cat,dog,keyboard,bird,clock,bottle,truck,chair,airplane,oven,knife,boat,bicycle,bear,car,elephant
n02123394_8164,cat,dog,keyboard,bottle,bird,clock,chair,bear,knife,oven,truck,airplane,boat,car,bicycle,elephant
n02123394_8605,cat,dog,clock,bird,keyboard,bear,boat,bicycle,truck,bottle,car,elephant,oven,chair,knife,airplane
n02123597_10,cat,dog,keyboard,bird,bear,chair,bottle,clock,knife,boat,truck,oven,car,airplane,elephant,bicycle
n02123597_11271,dog,cat,bird,bear,keyboard,knife,boat,bottle,oven,truck,chair,clock,bicycle,elephant,airplane,car
n02123597_11798,cat,dog,bear,keyboard,bottle,bird,knife,clock,elephant,chair,truck,oven,boat,bicycle,car,airplane
n02123597_12232,cat,dog,keyboard,bird,knife,clock,bottle,chair,boat,bear,truck,bicycle,oven,car,airplane,elephant
n02123597_1367,cat,dog,bird,keyboard,bear,bottle,chair,clock,truck,airplane,knife,elephant,bicycle,oven,boat,car
n02123597_1601,cat,dog,bird,keyboard,knife,bottle,chair,clock,boat,truck,airplane,bear,bicycle,oven,car,elephant
n02123597_334,cat,dog,keyboard,bird,clock,bottle,knife,truck,oven,chair,boat,bicycle,elephant,bear,airplane,car
n02123597_4813,cat,dog,bird,bottle,bear,knife,chair,oven,keyboard,clock,elephant,truck,boat,bicycle,car,airplane
n02123597_5951,cat,dog,keyboard,bird,knife,chair,clock,bottle,bear,boat,airplane,bicycle,truck,oven,elephant,car
n02123597_6333,dog,cat,keyboard,bird,oven,bear,bottle,chair,clock,truck,boat,knife,airplane,bicycle,car,elephant
n02123597_6517,dog,cat,bird,bear,airplane,boat,keyboard,truck,knife,clock,chair,elephant,bottle,bicycle,car,oven
n02123597_7497,chair,dog,cat,clock,bird,truck,bicycle,bottle,keyboard,boat,knife,oven,car,elephant,bear,airplane
n02124075_10035,cat,keyboard,dog,bird,clock,bottle,boat,knife,truck,chair,bear,oven,bicycle,airplane,car,elephant
n02124075_10088,cat,keyboard,dog,bird,bottle,clock,chair,knife,boat,bicycle,oven,truck,airplane,bear,elephant,car
n02124075_11068,cat,dog,keyboard,bird,clock,bottle,boat,bear,chair,truck,oven,knife,bicycle,car,elephant,airplane
n02124075_13772,cat,dog,keyboard,bird,clock,chair,bottle,bear,elephant,truck,knife,bicycle,oven,boat,car,airplane
n02124075_15031,cat,keyboard,clock,dog,knife,bottle,chair,bird,elephant,bear,truck,boat,oven,bicycle,car,airplane
n02124075_2643,cat,dog,keyboard,clock,chair,knife,bottle,bird,bicycle,bear,oven,truck,boat,elephant,car,airplane
n02124075_2843,cat,keyboard,dog,bird,clock,elephant,knife,bear,bottle,bicycle,oven,chair,boat,truck,car,airplane
n02124075_379,cat,dog,keyboard,bird,clock,oven,bottle,knife,bear,truck,elephant,boat,chair,airplane,bicycle,car
n02124075_4189,cat,dog,keyboard,clock,bird,bottle,knife,chair,oven,boat,bear,bicycle,truck,elephant,car,airplane
n02124075_4933,cat,keyboard,dog,chair,clock,bird,bottle,knife,oven,elephant,bicycle,truck,boat,bear,airplane,car
n02124075_5848,cat,dog,bear,bird,keyboard,truck,clock,oven,bottle,bicycle,boat,chair,airplane,knife,elephant,car
n02124075_6586,cat,dog,keyboard,bottle,bird,clock,bear,knife,chair,boat,truck,oven,bicycle,elephant,car,airplane
n02124075_7323,dog,cat,bear,bird,clock,keyboard,chair,truck,elephant,bottle,boat,oven,bicycle,knife,car,airplane
n02124075_7520,cat,bird,dog,bottle,keyboard,chair,clock,knife,boat,truck,oven,bear,bicycle,car,elephant,airplane
n02125311_12020,cat,bear,dog,bird,oven,elephant,keyboard,bicycle,truck,bottle,chair,knife,boat,clock,car,airplane
n02125311_1469,dog,cat,elephant,bear,bird,chair,truck,bicycle,boat,oven,bottle,car,clock,keyboard,knife,airplane
n02125311_20209,dog,cat,keyboard,bear,bird,bottle,elephant,clock,truck,knife,chair,boat,bicycle,oven,airplane,car
n02125311_2064,dog,cat,bear,bird,boat,elephant,bottle,keyboard,oven,clock,truck,chair,car,knife,bicycle,airplane
n02125311_26497,cat,dog,bear,bird,clock,keyboard,truck,oven,elephant,boat,bicycle,chair,bottle,knife,car,airplane
n02125311_28447,cat,dog,bird,bear,bottle,boat,chair,truck,bicycle,clock,elephant,oven,keyboard,knife,car,airplane
n02125311_36651,cat,dog,clock,bird,keyboard,bear,boat,oven,bicycle,truck,car,bottle,elephant,chair,knife,airplane
n02125311_37753,cat,dog,clock,keyboard,bird,oven,bear,truck,boat,bicycle,car,bottle,elephant,chair,knife,airplane
n02125311_41798,cat,dog,bird,bear,elephant,keyboard,clock,oven,chair,bottle,truck,knife,boat,bicycle,car,airplane
n02125311_4683,cat,dog,bird,keyboard,clock,bear,bottle,chair,oven,bicycle,boat,truck,knife,elephant,car,airplane
n02125311_5229,cat,dog,bear,bird,truck,keyboard,clock,oven,chair,boat,car,bottle,elephant,bicycle,knife,airplane
n02125311_60143,cat,dog,keyboard,bird,bear,clock,bottle,boat,oven,chair,truck,knife,elephant,bicycle,car,airplane
n02125311_8689,cat,dog,bird,bear,chair,clock,keyboard,bottle,oven,elephant,boat,knife,bicycle,truck,airplane,car
