image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n02109525_23299,dog,bird,cat,bear,elephant,bottle,knife,chair,truck,oven,keyboard,boat,car,clock,airplane,bicycle
n02109525_53049,dog,bear,cat,bird,elephant,truck,bicycle,clock,oven,bottle,car,knife,chair,boat,keyboard,airplane
n02111129_1530,elephant,bear,cat,boat,truck,bottle,dog,chair,bird,oven,knife,keyboard,airplane,clock,car,bicycle
n02111500_2733,bird,dog,bear,cat,elephant,bottle,boat,oven,truck,chair,knife,clock,bicycle,keyboard,car,airplane
n02111500_4875,dog,cat,bear,bird,boat,bottle,keyboard,clock,truck,chair,knife,elephant,oven,bicycle,car,airplane
n02112018_10174,dog,cat,bear,keyboard,bird,clock,bottle,chair,truck,knife,boat,airplane,bicycle,car,oven,elephant
n02112350_2615,dog,bottle,cat,bear,truck,keyboard,oven,knife,bird,boat,clock,elephant,chair,car,airplane,bicycle
n02113023_14422,dog,cat,bird,bear,oven,bottle,knife,keyboard,elephant,truck,boat,clock,car,bicycle,chair,airplane
n02113624_4001,bird,dog,cat,truck,bicycle,clock,bear,bottle,oven,boat,chair,elephant,knife,keyboard,car,airplane
n02113624_613,dog,bottle,bird,chair,cat,clock,bear,oven,knife,elephant,keyboard,boat,truck,bicycle,car,airplane
n02113712_6618,dog,bird,bear,cat,elephant,bicycle,oven,truck,boat,bottle,car,chair,knife,clock,keyboard,airplane
n02113712_913,dog,bottle,clock,cat,bear,chair,bird,elephant,keyboard,truck,knife,oven,boat,car,bicycle,airplane
n02123045_10431,cat,dog,bear,bird,keyboard,bottle,chair,clock,truck,boat,knife,bicycle,elephant,oven,car,airplane
n02123045_10717,cat,dog,bird,bear,elephant,bottle,knife,keyboard,oven,chair,truck,clock,boat,car,bicycle,airplane
n02123045_2719,cat,dog,bird,bicycle,clock,bottle,keyboard,knife,chair,truck,boat,bear,car,elephant,oven,airplane
n02123045_5057,cat,keyboard,dog,bird,bottle,clock,knife,chair,bicycle,truck,boat,car,airplane,oven,bear,elephant
n02123045_7197,cat,dog,keyboard,chair,bottle,bird,bicycle,knife,clock,boat,bear,truck,elephant,car,oven,airplane
n02123045_7902,cat,dog,bird,keyboard,bear,elephant,bottle,chair,boat,knife,truck,oven,car,clock,bicycle,airplane
n02123045_8127,cat,dog,bird,keyboard,clock,knife,bottle,chair,boat,bicycle,car,oven,truck,airplane,bear,elephant
n02123045_9305,cat,keyboard,dog,chair,clock,knife,bottle,bird,bear,boat,car,truck,oven,bicycle,airplane,elephant
n02123045_9349,dog,bird,cat,bear,chair,bottle,keyboard,oven,knife,elephant,boat,bicycle,truck,clock,car,airplane
n02123159_1008,cat,keyboard,dog,chair,clock,bird,bottle,knife,bicycle,boat,car,truck,oven,airplane,bear,elephant
n02123159_12957,cat,dog,bird,bottle,clock,keyboard,boat,knife,bicycle,truck,chair,bear,oven,airplane,car,elephant
n02123159_2663,chair,dog,bird,cat,bottle,truck,keyboard,bear,clock,knife,boat,oven,car,airplane,bicycle,elephant
n02123159_3996,dog,cat,keyboard,bottle,chair,knife,bird,bear,clock,elephant,truck,boat,oven,car,airplane,bicycle
n02123159_4952,dog,bird,cat,boat,chair,bicycle,knife,bear,bottle,clock,truck,elephant,car,keyboard,oven,airplane
n02123159_5945,cat,dog,bird,bottle,clock,bicycle,bear,boat,keyboard,chair,elephant,truck,knife,car,airplane,oven
n02123159_5950,cat,dog,keyboard,bird,chair,boat,airplane,clock,knife,bottle,oven,truck,bear,bicycle,car,elephant
n02123159_5993,dog,bird,cat,bear,elephant,boat,oven,bottle,truck,bicycle,keyboard,clock,chair,knife,car,airplane
n02123159_6294,cat,dog,bird,bear,chair,keyboard,bottle,oven,elephant,knife,bicycle,boat,truck,clock,car,airplane
n02123159_6483,bear,dog,cat,bird,bottle,truck,elephant,knife,oven,chair,clock,boat,bicycle,keyboard,airplane,car
n02123159_6960,cat,bird,dog,bicycle,bottle,keyboard,clock,knife,chair,elephant,boat,bear,truck,airplane,car,oven
n02123159_7390,cat,dog,keyboard,bird,chair,bottle,clock,boat,bear,bicycle,oven,knife,truck,car,elephant,airplane
n02123159_899,cat,dog,bird,bear,keyboard,bicycle,elephant,truck,clock,knife,boat,chair,bottle,oven,car,airplane
n02123394_1756,dog,bear,cat,bird,bottle,elephant,clock,knife,chair,keyboard,bicycle,truck,boat,oven,car,airplane
n02123394_2461,cat,dog,bear,keyboard,bottle,bird,clock,knife,boat,truck,bicycle,car,oven,chair,airplane,elephant
n02123394_271,cat,dog,truck,boat,bottle,bird,oven,car,bear,clock,keyboard,chair,airplane,knife,bicycle,elephant
n02123394_2765,cat,dog,keyboard,clock,bottle,bird,chair,bicycle,boat,bear,knife,truck,airplane,car,elephant,oven
n02123394_4542,cat,dog,bird,bicycle,bottle,clock,truck,keyboard,boat,car,knife,chair,bear,elephant,oven,airplane
n02123394_4666,dog,cat,bear,boat,keyboard,bird,oven,bottle,clock,truck,knife,chair,car,elephant,bicycle,airplane
n02123394_4894,dog,bear,cat,bird,oven,chair,bottle,elephant,boat,truck,knife,keyboard,clock,car,airplane,bicycle
n02123394_513,dog,cat,bird,bear,chair,bottle,keyboard,bicycle,oven,truck,clock,boat,car,elephant,knife,airplane
n02123394_525,truck,boat,keyboard,knife,oven,clock,car,chair,bottle,dog,airplane,bird,cat,bear,elephant,bicycle
n02123394_6265,bird,dog,cat,bear,oven,boat,bicycle,knife,elephant,clock,truck,bottle,chair,car,keyboard,airplane
n02123394_6698,cat,dog,bird,clock,keyboard,bottle,airplane,bicycle,chair,truck,car,boat,knife,bear,oven,elephant
n02123394_8164,cat,dog,keyboard,bird,bottle,bear,clock,boat,oven,knife,bicycle,truck,chair,car,airplane,elephant
n02123394_8605,cat,dog,boat,bird,bear,clock,keyboard,truck,airplane,bottle,knife,elephant,car,chair,bicycle,oven
n02123597_10,cat,dog,bird,keyboard,knife,clock,airplane,boat,chair,oven,bear,bottle,truck,car,bicycle,elephant
n02123597_11271,dog,cat,bird,bear,keyboard,bottle,boat,chair,knife,oven,truck,clock,car,bicycle,airplane,elephant
n02123597_11798,bird,dog,cat,bottle,knife,keyboard,bear,chair,boat,oven,elephant,clock,truck,car,airplane,bicycle
n02123597_12232,cat,dog,keyboard,clock,bird,boat,bottle,knife,truck,chair,bear,car,airplane,oven,bicycle,elephant
n02123597_1367,dog,cat,bird,bear,chair,bottle,keyboard,knife,boat,elephant,truck,clock,oven,car,bicycle,airplane
n02123597_1601,cat,dog,bottle,keyboard,bird,chair,clock,boat,knife,bear,truck,airplane,car,elephant,oven,bicycle
n02123597_334,cat,dog,keyboard,bottle,bird,bear,knife,boat,chair,clock,truck,oven,bicycle,car,airplane,elephant
n02123597_4813,cat,dog,bottle,bird,bear,chair,knife,keyboard,boat,clock,airplane,elephant,oven,truck,car,bicycle
n02123597_5951,cat,dog,keyboard,clock,bottle,knife,bear,truck,chair,bird,boat,car,oven,elephant,bicycle,airplane
n02123597_6333,dog,cat,bear,bird,bottle,keyboard,knife,chair,clock,oven,boat,truck,car,elephant,airplane,bicycle
n02123597_6517,cat,dog,bird,boat,bear,keyboard,airplane,clock,knife,bottle,chair,truck,bicycle,oven,car,elephant
n02123597_7497,chair,truck,boat,bird,dog,bottle,car,oven,cat,knife,bear,clock,elephant,keyboard,bicycle,airplane
n02124075_10035,cat,keyboard,clock,dog,bird,chair,bottle,knife,boat,truck,car,airplane,oven,bicycle,bear,elephant
n02124075_10088,cat,bird,dog,bear,keyboard,bottle,knife,boat,truck,bicycle,chair,elephant,airplane,car,oven,clock
n02124075_11068,cat,dog,bird,keyboard,bear,knife,chair,bicycle,bottle,clock,oven,boat,truck,elephant,car,airplane
n02124075_13772,cat,bear,dog,bird,elephant,chair,keyboard,truck,oven,bottle,bicycle,boat,knife,car,clock,airplane
n02124075_15031,cat,bottle,dog,clock,chair,bird,knife,boat,keyboard,bear,elephant,truck,oven,car,bicycle,airplane
n02124075_2643,cat,keyboard,dog,clock,chair,bird,knife,bottle,boat,bicycle,car,truck,airplane,bear,oven,elephant
n02124075_2843,cat,dog,bear,bird,keyboard,bottle,chair,elephant,knife,boat,clock,oven,truck,car,bicycle,airplane
n02124075_379,dog,cat,bird,bear,keyboard,chair,bottle,knife,elephant,oven,clock,boat,bicycle,truck,car,airplane
n02124075_4189,cat,dog,chair,keyboard,bird,bottle,clock,bear,knife,boat,oven,truck,elephant,airplane,bicycle,car
n02124075_4933,cat,dog,keyboard,bird,chair,bear,bottle,clock,bicycle,oven,knife,boat,truck,elephant,car,airplane
n02124075_5848,dog,cat,bird,keyboard,truck,bear,oven,clock,bottle,boat,car,knife,chair,bicycle,airplane,elephant
n02124075_6586,cat,dog,bear,bottle,bird,clock,keyboard,knife,chair,truck,boat,oven,elephant,bicycle,airplane,car
n02124075_7323,dog,bear,bird,cat,bottle,chair,elephant,oven,boat,knife,clock,truck,keyboard,car,airplane,bicycle
n02124075_7520,cat,dog,bottle,elephant,bear,bird,chair,knife,boat,keyboard,truck,clock,oven,airplane,bicycle,car
n02125311_12020,dog,bear,bird,cat,boat,oven,truck,bicycle,elephant,car,chair,knife,bottle,keyboard,airplane,clock
n02125311_1469,dog,cat,elephant,bird,bear,oven,truck,boat,chair,bicycle,bottle,car,knife,clock,keyboard,airplane
n02125311_20209,dog,bird,keyboard,cat,bottle,bear,boat,truck,knife,airplane,oven,clock,car,chair,elephant,bicycle
n02125311_2064,dog,bear,bird,cat,elephant,boat,chair,bottle,truck,car,keyboard,oven,knife,clock,bicycle,airplane
n02125311_26497,dog,chair,cat,bird,truck,boat,oven,clock,keyboard,bottle,knife,elephant,bear,bicycle,airplane,car
n02125311_28447,bird,dog,bicycle,cat,bottle,boat,elephant,truck,oven,chair,knife,clock,bear,airplane,keyboard,car
n02125311_36651,dog,cat,bird,bottle,bear,keyboard,chair,bicycle,truck,knife,elephant,boat,clock,car,oven,airplane
n02125311_37753,cat,dog,bird,bear,keyboard,bottle,boat,elephant,knife,truck,clock,bicycle,oven,car,chair,airplane
n02125311_41798,cat,dog,bear,bird,elephant,keyboard,bottle,chair,bicycle,oven,truck,knife,car,boat,clock,airplane
n02125311_4683,dog,cat,bear,bird,keyboard,bottle,boat,elephant,knife,oven,clock,chair,truck,bicycle,car,airplane
n02125311_5229,cat,dog,bear,bird,bottle,oven,knife,elephant,chair,boat,bicycle,truck,keyboard,clock,car,airplane
n02125311_60143,cat,dog,keyboard,bird,bottle,bear,knife,chair,boat,clock,oven,truck,elephant,car,bicycle,airplane
n02125311_8689,dog,bear,cat,bird,chair,bottle,keyboard,clock,knife,oven,boat,elephant,truck,car,airplane,bicycle
