image_name,participant_id,correct
n04591713_5201,19,1
n03792782_10929,19,1
n02025239_2481,19,1
n02690373_6697,19,1
n04548280_6290,19,1
n02134084_134,19,1
n03662601_32251,19,1
n02690373_3139,19,1
n03085013_23800,19,1
n04548280_4582,19,1
n02708093_2361,19,1
n04579145_934,19,1
n02504013_4686,19,0
n03085013_22489,19,1
n03417042_10965,19,0
n02134418_2372,19,0
n02134084_16430,19,1
n04429376_9517,19,1
n03417042_9480,19,1
n03792782_14531,19,1
n02134418_603,19,0
n02814533_26334,19,1
n02132136_31133,19,1
n03041632_54627,19,1
n04273569_17179,20,1
n03041632_36280,20,1
n01829413_4190,20,1
n03085013_22928,20,1
n03344393_10556,20,1
n03041632_42841,20,1
n03662601_326,20,1
n03937543_11751,20,1
n03041632_2630,20,1
n02123045_5057,20,1
n02037110_3267,20,1
n03085013_5726,20,1
n04548280_9867,20,1
n02002724_1654,20,1
n02133161_955,20,1
n03376595_7835,20,1
n04273569_5593,20,1
n02708093_1673,20,1
n04505470_4484,20,1
n03417042_10885,20,1
n03792782_10490,20,0
n01796340_5058,20,0
n04111531_22291,20,1
n03792782_22856,20,1
n02504013_4159,20,1
n02111129_1530,20,1
n04591713_906,20,1
n03344393_6713,20,0
n03041632_47410,20,1
n04467665_58341,20,1
n02504013_1785,20,1
n02125311_12020,20,0
n02123394_4542,20,1
n04612504_2471,20,1
n02125311_26497,20,1
n03041632_24561,20,1
n04099969_1527,20,1
n02690373_2075,20,1
n02951358_31181,20,1
n02095570_2773,20,1
n02690373_7748,20,1
n02504458_1790,20,1
n02690373_1974,20,1
n04548280_711,20,1
n02504458_4207,20,1
n04505470_7312,20,1
n04612504_8599,20,1
n04111531_4904,20,0
n02504458_6931,20,1
n02133161_1433,20,1
n04467665_67081,20,1
n02835271_7311,20,1
n02814533_63116,20,1
n03041632_22472,20,1
n02814533_874,20,1
n03085013_16724,20,1
n02504013_174,20,1
n03983396_1147,20,1
n03041632_43975,20,1
n03376595_209,22,0
n04273569_5891,22,1
n02814533_45714,22,1
n03792782_32341,22,1
n03100240_21334,22,1
n02835271_2900,22,0
n04548280_4392,22,1
n04111531_5093,22,0
n01537544_8859,22,1
n03792782_20387,22,1
n04273569_3598,22,1
n03041632_25022,22,1
n04548280_8583,22,1
n02125311_5229,22,1
n02105641_8995,22,1
n02823428_4774,22,1
n02132136_7863,22,1
n04505470_3905,22,0
n02124075_6586,22,1
n04111531_7106,22,0
n04505470_4978,22,0
n04505470_4997,22,0
n03417042_5249,22,0
n04560804_11696,22,1
n03085013_14844,22,0
n03041632_12949,22,0
n04505470_6421,22,1
n02504458_4553,22,1
n04099969_8018,22,1
n03041632_22570,22,1
n02791124_8056,22,1
n03417042_1126,22,1
n04099969_13775,22,1
n04560804_1089,22,0
n02093754_5012,22,1
n04548280_2045,22,1
n03983396_5394,22,1
n02133161_14841,22,1
n04111531_9910,22,0
n03344393_3978,22,1
n03344393_732,22,1
n03792782_15431,22,0
n03041632_79317,22,1
n02098286_4425,22,0
n03417042_19596,22,1
n01828970_2030,22,1
n04111531_21918,22,0
n03041632_46422,22,1
n03100240_441,22,1
n02708093_1231,22,1
n02108422_12370,22,1
n04548280_2989,22,1
n04111531_11655,22,1
n03041632_44133,22,1
n02690373_2837,22,1
n02504013_2945,22,1
n04560804_6469,22,1
n01558993_4297,22,0
n04285008_6877,23,1
n03041632_13203,23,1
n03041632_45090,23,1
n03041632_18995,23,0
n02134084_27094,23,0
n04111531_4146,23,1
n03196217_8251,23,1
n02835271_3280,23,0
n02708093_404,23,0
n02133161_11329,23,0
n02690373_4409,23,1
n02123394_525,23,0
n03376595_6012,23,0
n03937543_7520,23,1
n03796401_16603,23,1
n03796401_19777,23,1
n04111531_887,23,1
n02835271_21211,23,1
n02504458_1291,23,1
n03041632_37513,23,1
n02123394_2765,23,1
n02134418_4657,23,0
n02504458_7013,23,1
n04285008_13197,23,1
n04612504_12864,23,0
n03792782_16433,23,1
n02708093_1430,23,1
n02791124_4296,23,1
n02017213_15262,23,1
n02504458_5190,23,1
n03085013_22175,23,1
n03937543_3726,23,1
n03662601_13715,23,1
n02835271_2594,23,1
n03100240_7113,23,1
n02009229_2294,23,1
n04612504_10725,23,1
n04548280_8510,23,1
n02125311_36651,23,1
n02791124_3117,23,1
n01824575_2244,23,0
n04099969_1755,23,1
n01820546_1354,23,1
n03041632_11327,23,0
n04429376_24073,24,0
n04557648_665,24,1
n04579145_2276,24,1
n03041632_47234,24,0
n02123394_4666,24,1
n02835271_5814,24,1
n04111531_22120,24,1
n03376595_2234,24,1
n02124075_379,24,1
n02123159_7390,24,1
n04111531_1004,24,1
n02835271_7350,24,1
n04285008_7900,24,1
n02690373_1050,24,0
n03041632_29862,24,1
n02690373_9687,24,1
n03196217_3086,24,0
n03792782_51686,24,1
n01829413_5505,24,0
n01860187_7878,24,1
n03792782_16408,24,1
n04099969_5190,24,1
n03100240_17417,24,1
n04505470_4486,24,1
n02835271_1487,24,1
n01820546_4631,24,1
n02835271_6930,24,1
n04111531_22263,24,1
n01798484_2289,24,0
n02134418_1674,24,0
n02690373_12044,24,1
n02814533_83614,24,1
n03417042_22297,24,1
n02089078_8273,24,0
n02835271_8417,24,1
n02133161_8679,24,1
n03417042_8076,24,1
n02108915_7266,24,1
n02708093_2588,24,0
n02814533_74433,24,1
n02125311_9356,24,1
n02814533_12925,24,1
n04111531_8658,24,1
n02690373_9401,25,1
n04111531_4879,25,1
n02951358_31973,25,1
n02106550_6482,25,1
n04099969_9194,25,1
n03196217_886,25,1
n03041632_7090,25,1
n04111531_9939,25,0
n02109525_23299,25,1
n04505470_4684,25,1
n02690373_4061,25,1
n04467665_70988,25,1
n03041632_4787,25,1
n03417042_16403,25,1
n02690373_2908,25,1
n02690373_2498,25,1
n03041632_32054,25,1
n02504458_7867,25,1
n03085013_23549,25,1
n02504013_11159,25,0
n02791124_12832,25,1
n02835271_5113,25,1
n02951358_35173,25,1
n02132136_2313,25,1
n04505470_6955,25,0
n04505470_10211,25,1
n04560804_4138,25,1
n02690373_3709,25,1
n04612504_37673,25,0
n04111531_23830,25,1
n02125311_41798,25,1
n02123159_6483,25,1
n04467665_55374,25,1
n03376595_7959,25,0
n04111531_22466,25,1
n04111531_9026,25,1
n02690373_763,25,1
n02123597_1367,25,1
n03796401_3376,25,1
n02133161_12901,25,1
n02108551_20183,25,1
n01818515_8968,25,0
n04429376_294,25,0
n02835271_1425,25,1
n02835271_9862,25,1
n02690373_19134,25,1
n03417042_5257,25,0
n02123597_10,25,1
n03041632_87339,25,1
n02814533_31493,26,1
n04591713_3608,26,1
n02102040_4392,26,1
n04579145_6635,26,1
n02133161_252,26,1
n02708093_107,26,1
n02504458_1600,26,1
n02690373_1837,26,0
n04429376_10128,26,1
n03100240_5492,26,1
n02951358_6637,26,1
n03376595_9536,26,0
n03085013_20805,26,1
n02104029_7335,26,1
n02814533_25986,26,1
n02123597_334,26,1
n01530575_3903,26,1
n04505470_5561,26,1
n02814533_73944,26,1
n03983396_10362,26,1
n02690373_6535,26,1
n02109047_26931,26,0
n02123159_5993,26,0
n02814533_29367,26,1
n04111531_4116,26,1
n04505470_3132,26,1
n02814533_5110,26,1
n03041632_46091,26,1
n03041632_4590,26,1
n03792782_4210,26,1
n02835271_11995,26,1
n02504458_7302,26,1
n03417042_3171,26,1
n03041632_11700,26,1
n03792782_40466,26,1
n04505470_3286,26,1
n02690373_10723,26,1
n04111531_14329,26,1
n02132136_10445,26,1
n04099969_36200,26,1
n03792782_18947,26,1
n03344393_399,26,1
n03792782_1466,26,1
n02025239_7274,26,1
n02708093_2180,26,1
n03937543_668,26,1
n04548280_3531,26,1
n02125311_4683,26,1
n04111531_20429,26,1
n03100240_9761,26,1
n02113712_913,26,1
n03041632_14774,28,0
n04505470_3597,28,1
n02123394_6698,28,1
n04099969_17056,28,0
n02791124_6463,28,0
n02134084_22426,28,1
n04099969_6944,28,1
n02951358_15730,28,1
n03662601_10425,28,1
n02133161_2756,28,0
n02708093_960,28,1
n02028035_26229,28,1
n04111531_4939,28,0
n04285008_16670,28,1
n02102973_7074,28,1
n04505470_8018,28,0
n04467665_59160,28,1
n01819313_3638,28,1
n01795545_9555,28,1
n04273569_21470,28,1
n02017213_4855,28,1
n01860187_38598,28,0
n03041632_49513,28,1
n02504013_21041,28,1
n02690373_9322,28,1
n03041632_39836,28,1
n02134418_4110,28,0
n03417042_9096,28,1
n02100583_3987,28,1
n03085013_4281,28,0
n04429376_19103,28,1
n02708093_1131,28,1
n04111531_9178,28,1
n02708093_2824,28,1
n03792782_26306,28,1
n02504013_5087,28,1
n04467665_72639,28,1
n02823428_10946,28,0
n03792782_12752,28,0
n02097658_1316,28,1
n04505470_2909,28,1
n04467665_51054,28,1
n04467665_56933,28,0
n04548280_8225,27,0
n02134084_7387,27,0
n02033041_17119,27,1
n03376595_3181,27,1
n01798484_5988,27,1
n02106030_17418,27,1
n03792782_1442,27,1
n04273569_4772,27,1
n02814533_3375,27,1
n04111531_2023,27,1
n02835271_21558,27,1
n04557648_23801,27,1
n03344393_5184,27,1
n03792782_176,27,1
n04099969_381,27,1
n02504458_6635,27,1
n03376595_15542,27,0
n03417042_7506,27,1
n02091134_12017,27,0
n03041632_11495,27,1
n02134084_3306,27,1
n02132136_9557,27,1
n03376595_8917,27,1
n03983396_17262,27,0
n02132136_6459,27,1
n02835271_22549,27,1
n03796401_8100,27,1
n02123159_4952,27,1
n02123597_4813,27,1
n04111531_3063,27,1
n04467665_66876,27,1
n02791124_2009,27,1
n04505470_1551,27,1
n02835271_10910,27,1
n02133161_4043,27,1
n02037110_3653,27,1
n02132136_3466,27,1
n04285008_7920,27,1
n02690373_12505,27,1
n02123394_8605,27,1
n03085013_3804,27,1
n04548280_1947,27,1
n02134084_20702,27,1
n02109525_53049,27,1
n04467665_17283,27,1
n04505470_3433,27,1
n04505470_8828,27,1
n02690373_7432,27,0
n04111531_21963,27,1
n01855032_5743,30,1
n03796401_23347,30,1
n02090379_3045,30,1
n02690373_18234,30,1
n04548280_3125,30,1
n03100240_17587,30,0
n02690373_6492,30,1
n02504458_7472,30,1
n02090721_5305,30,1
n04285008_9774,30,1
n02002556_139,30,1
n02134418_2884,30,1
n02105251_5812,30,1
n02814533_3573,30,1
n04111531_23668,30,0
n04285008_14345,30,1
n03196217_7414,30,0
n02690373_5177,30,1
n02002556_17975,30,1
n02124075_7520,30,1
n04099969_4100,30,1
n03041632_12651,30,1
n03085013_24045,30,1
n02123045_9305,30,1
n03937543_3196,30,1
n03376595_54,30,1
n02094258_1036,30,1
n04591713_6473,30,1
n04111531_8263,30,1
n03417042_4664,30,1
n03937543_828,30,0
n02134418_5537,30,0
n03792782_4067,30,1
n04505470_207,30,1
n02823428_3178,30,1
n02124075_2843,30,1
n02708093_3544,30,1
n03041632_34676,30,1
n02690373_10181,30,1
n02096294_12418,30,1
n04273569_6707,30,1
n01592084_2422,30,1
n01824575_2746,30,1
n02791124_16885,30,0
n03041632_51225,30,1
n03041632_20697,30,1
n02134084_18800,30,0
n02690373_1491,30,1
n03196217_2628,30,1
n03417042_28519,30,1
n02123597_5951,30,1
n01616318_3247,30,1
n04111531_8193,30,1
n02690373_2856,30,1
n03100240_3205,30,1
n02504013_4590,30,1
n04591713_2043,30,1
n01514859_3837,30,1
n04111531_172,30,0
n03344393_10033,30,0
n04505470_4854,30,1
n02133161_2756,31,0
n03983396_971,31,0
n02690373_2217,31,1
n03662601_8406,31,1
n03100240_8588,31,1
n02123159_7390,31,1
n04429376_27005,31,0
n02708093_2361,31,0
n03376595_54,31,0
n04557648_12225,31,0
n02814533_3573,31,1
n02105251_5812,31,1
n02091032_6740,31,1
