image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n01622779_1961,bird,dog,cat,chair,clock,bottle,bear,keyboard,elephant,truck,oven,knife,bicycle,boat,airplane,car
n01622779_9829,bird,dog,cat,clock,keyboard,oven,chair,bicycle,truck,bottle,bear,knife,boat,elephant,car,airplane
n01795545_1515,bird,dog,bottle,bear,bicycle,cat,chair,truck,airplane,car,boat,keyboard,clock,knife,oven,elephant
n01795545_9555,bird,dog,bear,cat,bottle,elephant,bicycle,boat,airplane,knife,clock,chair,truck,car,keyboard,oven
n01796340_11254,bird,cat,dog,bottle,airplane,keyboard,knife,bicycle,bear,boat,truck,chair,clock,oven,car,elephant
n01796340_5058,bird,dog,bear,airplane,cat,boat,clock,bottle,bicycle,knife,truck,elephant,chair,car,keyboard,oven
n01798484_2289,bird,cat,dog,bear,bottle,chair,elephant,airplane,keyboard,knife,bicycle,truck,car,boat,oven,clock
n01798484_3762,bird,cat,dog,airplane,chair,bottle,keyboard,bicycle,elephant,clock,car,truck,boat,knife,bear,oven
n01798484_3874,bird,dog,bottle,cat,airplane,bear,bicycle,clock,elephant,chair,truck,boat,knife,oven,keyboard,car
n01798484_5988,bird,cat,dog,chair,bottle,elephant,keyboard,airplane,oven,boat,clock,bear,car,knife,bicycle,truck
n01817953_1534,bird,oven,dog,cat,bear,elephant,chair,bottle,truck,clock,boat,airplane,knife,bicycle,keyboard,car
n01818515_2312,bird,airplane,elephant,dog,clock,cat,bear,boat,truck,keyboard,bottle,chair,knife,oven,car,bicycle
n01818515_7947,bird,cat,dog,bottle,bicycle,chair,oven,knife,bear,clock,truck,elephant,keyboard,airplane,boat,car
n01818515_8968,bird,cat,dog,elephant,clock,airplane,bottle,bear,truck,bicycle,chair,oven,boat,knife,car,keyboard
n01819313_3638,bird,dog,bear,cat,bottle,chair,knife,clock,keyboard,elephant,boat,oven,truck,bicycle,airplane,car
n01820546_1354,bird,dog,cat,bottle,elephant,bear,clock,knife,oven,airplane,bicycle,keyboard,truck,chair,boat,car
n01820546_4631,bird,cat,dog,bottle,clock,airplane,knife,bicycle,bear,truck,chair,oven,elephant,keyboard,boat,car
n01824575_2244,bird,cat,elephant,bear,dog,clock,bottle,truck,chair,bicycle,keyboard,knife,airplane,boat,oven,car
n01824575_2746,bird,bottle,cat,bicycle,dog,airplane,truck,chair,bear,oven,clock,boat,car,keyboard,knife,elephant
n01824575_3514,bird,airplane,bear,dog,cat,bottle,clock,elephant,knife,boat,chair,keyboard,truck,oven,bicycle,car
n01828970_2030,bird,airplane,clock,boat,dog,elephant,bottle,truck,chair,cat,bicycle,car,knife,keyboard,oven,bear
n01829413_4190,bird,dog,elephant,cat,bicycle,bottle,car,boat,clock,truck,chair,oven,keyboard,bear,knife,airplane
n01829413_5505,bird,dog,cat,elephant,chair,bottle,bear,boat,oven,clock,keyboard,truck,airplane,bicycle,knife,car
n01843065_7445,bird,oven,airplane,cat,dog,clock,truck,boat,bear,knife,bottle,keyboard,chair,elephant,bicycle,car
n01855032_5743,bird,dog,bear,bottle,elephant,boat,bicycle,truck,chair,cat,oven,car,clock,keyboard,knife,airplane
n01855672_7426,bird,dog,cat,bottle,boat,keyboard,truck,bear,bicycle,elephant,clock,knife,car,chair,airplane,oven
n01860187_210,bird,dog,boat,elephant,bear,bottle,cat,truck,chair,clock,keyboard,oven,bicycle,airplane,car,knife
n01860187_38598,bird,dog,bear,cat,elephant,bottle,clock,bicycle,boat,keyboard,chair,truck,knife,oven,car,airplane
n01860187_7878,bird,oven,dog,bottle,cat,elephant,bear,keyboard,knife,bicycle,truck,chair,clock,boat,car,airplane
n02002556_139,bird,airplane,dog,elephant,clock,bottle,boat,cat,chair,bicycle,bear,truck,knife,car,keyboard,oven
n02002556_17975,bird,boat,clock,bicycle,airplane,cat,truck,dog,bottle,elephant,bear,car,chair,oven,keyboard,knife
n02002556_1936,bird,dog,airplane,cat,elephant,bear,truck,bottle,clock,boat,car,chair,bicycle,keyboard,knife,oven
n02002724_1654,bird,dog,cat,bottle,oven,clock,bear,truck,airplane,chair,bicycle,elephant,keyboard,knife,boat,car
n02006656_11301,bird,dog,elephant,cat,bear,clock,bottle,airplane,truck,keyboard,bicycle,boat,knife,chair,oven,car
n02006656_30849,bird,airplane,dog,elephant,knife,cat,chair,clock,boat,bottle,bear,bicycle,truck,keyboard,oven,car
n02007558_7614,bird,dog,elephant,bottle,bear,cat,oven,chair,knife,clock,truck,keyboard,boat,bicycle,car,airplane
n02009229_2294,bird,dog,elephant,airplane,clock,bottle,knife,cat,boat,chair,truck,keyboard,car,bear,bicycle,oven
n02011460_5735,bird,dog,bottle,cat,truck,chair,boat,clock,bicycle,bear,oven,elephant,keyboard,car,airplane,knife
n02011460_7877,bird,dog,oven,cat,elephant,bottle,truck,clock,keyboard,bicycle,car,bear,chair,boat,airplane,knife
n02013706_1024,bird,bottle,dog,truck,cat,clock,bear,keyboard,chair,oven,bicycle,airplane,elephant,knife,boat,car
n02013706_6035,bird,dog,airplane,cat,elephant,clock,bottle,keyboard,bear,bicycle,truck,boat,chair,oven,car,knife
n02017213_15262,bird,bottle,dog,airplane,clock,boat,chair,keyboard,cat,oven,bicycle,bear,truck,elephant,knife,car
n02017213_17013,bird,dog,bottle,oven,elephant,bear,airplane,clock,bicycle,cat,boat,truck,knife,keyboard,chair,car
n02017213_4855,bird,dog,cat,bear,clock,boat,elephant,truck,chair,keyboard,bicycle,bottle,car,oven,knife,airplane
n02025239_2481,bird,dog,boat,cat,keyboard,truck,clock,oven,bear,bicycle,airplane,bottle,chair,knife,car,elephant
n02025239_3073,bird,dog,boat,truck,airplane,bicycle,bottle,clock,cat,chair,keyboard,oven,car,bear,knife,elephant
n02025239_7274,bird,dog,cat,boat,bear,bicycle,bottle,truck,clock,keyboard,knife,elephant,chair,airplane,car,oven
n02027492_1678,bird,clock,dog,airplane,boat,bicycle,bottle,keyboard,truck,chair,bear,oven,cat,car,elephant,knife
n02027492_20576,bird,dog,bicycle,boat,bottle,airplane,truck,clock,cat,keyboard,oven,chair,bear,elephant,knife,car
n02027492_2457,bird,oven,dog,clock,bottle,keyboard,chair,airplane,boat,cat,bicycle,truck,bear,knife,elephant,car
n02027492_9899,bird,dog,bottle,oven,clock,boat,cat,bicycle,elephant,chair,airplane,keyboard,bear,truck,knife,car
n02028035_23375,bird,boat,dog,elephant,airplane,clock,bear,truck,chair,bicycle,bottle,cat,keyboard,car,knife,oven
n02028035_26229,bird,chair,dog,cat,bottle,boat,airplane,elephant,keyboard,bear,bicycle,oven,clock,knife,truck,car
n02028035_4569,bird,dog,oven,clock,bottle,boat,elephant,truck,bear,keyboard,bicycle,cat,airplane,chair,car,knife
n02033041_17119,bird,dog,bottle,clock,oven,truck,bicycle,elephant,bear,chair,cat,boat,keyboard,car,airplane,knife
n02037110_3267,bird,dog,bear,boat,bicycle,cat,airplane,elephant,truck,bottle,keyboard,knife,clock,car,chair,oven
n02037110_3653,bird,dog,bear,boat,elephant,cat,bottle,bicycle,chair,clock,truck,knife,oven,airplane,keyboard,car
n02056570_1691,bird,dog,cat,bottle,truck,keyboard,chair,boat,knife,car,elephant,clock,bear,airplane,bicycle,oven
n02056570_727,dog,bird,keyboard,boat,airplane,chair,elephant,truck,bicycle,bear,clock,bottle,car,cat,knife,oven
n02085936_5775,dog,cat,bird,bottle,bear,truck,airplane,clock,oven,boat,keyboard,car,chair,knife,bicycle,elephant
n02089078_8273,dog,bird,cat,elephant,bear,chair,oven,knife,bicycle,bottle,truck,keyboard,boat,clock,car,airplane
n02089867_5477,dog,bird,truck,chair,cat,bottle,bicycle,clock,boat,knife,keyboard,oven,bear,airplane,elephant,car
n02090379_1687,dog,keyboard,cat,clock,bottle,bird,knife,chair,truck,elephant,bicycle,car,boat,oven,bear,airplane
n02090379_1932,dog,bear,cat,bird,oven,bottle,elephant,truck,clock,keyboard,knife,bicycle,boat,car,chair,airplane
n02090379_3045,dog,bear,truck,keyboard,bird,cat,bottle,clock,boat,knife,elephant,chair,bicycle,oven,car,airplane
n02090721_5305,dog,bear,cat,truck,elephant,bird,bottle,car,boat,oven,keyboard,clock,chair,airplane,knife,bicycle
n02091032_6740,dog,bird,cat,bottle,elephant,boat,bear,truck,keyboard,chair,knife,oven,clock,airplane,car,bicycle
n02091032_7280,dog,keyboard,bear,cat,clock,bird,truck,bottle,knife,boat,elephant,bicycle,chair,car,oven,airplane
n02091134_12017,dog,cat,elephant,bird,bear,keyboard,knife,bicycle,clock,bottle,chair,truck,oven,boat,car,airplane
n02091134_7486,dog,bear,cat,bird,elephant,bottle,keyboard,boat,chair,car,truck,bicycle,clock,airplane,knife,oven
n02091831_6436,dog,cat,bird,truck,bear,boat,bottle,bicycle,car,clock,elephant,keyboard,chair,oven,knife,airplane
n02092339_3174,dog,elephant,bird,cat,truck,boat,bear,clock,keyboard,bottle,bicycle,chair,oven,car,knife,airplane
n02092339_7356,dog,elephant,bear,bird,truck,chair,cat,keyboard,bottle,boat,car,oven,clock,knife,bicycle,airplane
n02093256_12628,dog,cat,bird,bottle,clock,chair,bear,elephant,keyboard,truck,oven,knife,bicycle,boat,car,airplane
n02093647_1494,dog,bear,bird,cat,clock,truck,elephant,keyboard,chair,knife,airplane,boat,bottle,oven,car,bicycle
n02093754_5012,dog,bird,cat,bear,truck,bottle,boat,airplane,oven,elephant,clock,chair,keyboard,bicycle,car,knife
n02093859_2564,dog,bird,bear,cat,chair,bottle,elephant,truck,clock,keyboard,bicycle,knife,oven,car,boat,airplane
n02094114_7024,keyboard,knife,bottle,bird,dog,clock,cat,bear,elephant,oven,chair,truck,bicycle,boat,car,airplane
n02094258_1036,dog,cat,bear,bird,keyboard,clock,knife,bottle,bicycle,truck,elephant,boat,chair,oven,airplane,car
n02094433_5663,cat,dog,keyboard,bird,bear,clock,bottle,knife,bicycle,chair,truck,oven,car,boat,elephant,airplane
n02095570_2773,dog,cat,bear,bird,truck,elephant,boat,oven,keyboard,knife,bottle,clock,bicycle,chair,airplane,car
n02095570_4436,cat,dog,bird,bottle,bear,keyboard,chair,clock,oven,truck,knife,bicycle,boat,car,elephant,airplane
n02096294_12418,dog,cat,bird,bear,bottle,truck,clock,keyboard,chair,boat,oven,elephant,car,bicycle,knife,airplane
n02096437_1559,dog,cat,bear,oven,bird,truck,clock,bottle,chair,keyboard,boat,car,knife,airplane,bicycle,elephant
n02097130_2321,dog,bear,cat,keyboard,bird,bottle,chair,truck,clock,boat,elephant,bicycle,knife,car,oven,airplane
n02097298_8119,dog,cat,bird,bottle,bear,keyboard,clock,boat,truck,chair,elephant,knife,car,oven,bicycle,airplane
n02097658_1316,dog,cat,bottle,bird,chair,keyboard,truck,clock,oven,knife,bear,car,elephant,bicycle,boat,airplane
n02098105_2343,dog,bear,cat,bird,elephant,keyboard,chair,bottle,truck,clock,boat,oven,knife,airplane,car,bicycle
n02098286_2798,dog,cat,bear,bird,truck,bottle,clock,keyboard,boat,chair,oven,bicycle,airplane,knife,elephant,car
n02098286_4425,dog,cat,bird,bear,boat,bottle,truck,keyboard,elephant,bicycle,chair,clock,knife,oven,airplane,car
n02099601_5760,dog,bear,cat,bird,keyboard,bottle,clock,truck,boat,oven,chair,elephant,knife,airplane,bicycle,car
n02099712_4066,dog,clock,bear,bottle,chair,bird,elephant,boat,cat,keyboard,truck,oven,knife,bicycle,car,airplane
n02099849_1285,dog,keyboard,elephant,bird,chair,bottle,cat,knife,boat,clock,bear,truck,oven,bicycle,car,airplane
n02100583_3987,dog,elephant,bird,keyboard,chair,bottle,cat,clock,bear,knife,truck,car,boat,oven,bicycle,airplane
n02100735_10276,dog,cat,bear,truck,bird,elephant,chair,keyboard,boat,bottle,clock,bicycle,oven,car,knife,airplane
n02102040_4392,cat,dog,bird,elephant,truck,keyboard,chair,bottle,bicycle,boat,oven,bear,clock,knife,car,airplane
n02102480_10156,dog,truck,bicycle,boat,elephant,chair,car,cat,bird,bottle,bear,oven,keyboard,clock,knife,airplane
n02102480_12073,dog,bear,cat,bird,elephant,keyboard,clock,truck,oven,bottle,knife,chair,car,boat,airplane,bicycle
n02102973_7074,dog,bear,bird,elephant,boat,cat,truck,bottle,bicycle,car,chair,clock,oven,keyboard,knife,airplane
n02104029_3121,dog,bear,cat,elephant,bird,oven,keyboard,bottle,knife,truck,chair,clock,airplane,boat,car,bicycle
n02104029_7335,dog,bear,bird,cat,boat,keyboard,bottle,clock,chair,elephant,airplane,bicycle,truck,knife,car,oven
n02104365_2334,cat,dog,bird,bear,bottle,clock,keyboard,truck,bicycle,oven,chair,elephant,boat,car,airplane,knife
n02105251_5812,dog,cat,bird,bear,bottle,elephant,chair,clock,truck,keyboard,car,knife,bicycle,boat,oven,airplane
n02105505_1156,dog,bird,cat,bear,bottle,elephant,truck,keyboard,oven,airplane,chair,car,clock,boat,bicycle,knife
n02105641_14112,cat,bird,dog,boat,truck,bear,clock,bicycle,chair,bottle,elephant,oven,knife,keyboard,airplane,car
n02105641_8995,dog,cat,bear,keyboard,bird,truck,clock,bottle,boat,airplane,knife,chair,oven,bicycle,car,elephant
n02106030_17418,dog,bear,clock,cat,keyboard,bird,bicycle,truck,car,boat,bottle,chair,knife,elephant,oven,airplane
n02106030_889,dog,cat,bear,clock,bird,keyboard,bottle,truck,oven,car,boat,elephant,chair,knife,bicycle,airplane
n02106550_6482,dog,bird,cat,elephant,bottle,truck,bear,oven,keyboard,clock,car,bicycle,knife,boat,chair,airplane
n02106662_18900,dog,cat,bird,bottle,bicycle,clock,truck,bear,keyboard,boat,chair,elephant,oven,knife,car,airplane
n02106662_50313,dog,cat,keyboard,bird,bear,truck,chair,bottle,knife,oven,clock,boat,bicycle,elephant,car,airplane
n02106662_5916,dog,cat,bird,keyboard,bear,truck,chair,bottle,clock,boat,bicycle,oven,knife,elephant,car,airplane
n02107312_1546,dog,bird,bear,cat,bottle,truck,boat,bicycle,chair,oven,clock,elephant,keyboard,car,knife,airplane
n02107574_3775,dog,truck,bicycle,boat,bottle,bird,elephant,cat,chair,car,bear,oven,clock,knife,keyboard,airplane
n02107574_4993,dog,cat,bear,bird,bottle,keyboard,truck,knife,bicycle,chair,oven,elephant,clock,boat,airplane,car
n02107908_3447,bird,dog,bear,bicycle,cat,elephant,bottle,boat,clock,truck,car,chair,oven,airplane,knife,keyboard
n02108000_6970,dog,bird,bear,cat,bottle,truck,clock,bicycle,boat,chair,keyboard,knife,car,oven,airplane,elephant
n02108422_12370,dog,elephant,cat,bear,bird,boat,truck,bottle,bicycle,oven,airplane,clock,car,keyboard,chair,knife
n02108551_20183,dog,bird,bear,cat,clock,elephant,chair,bottle,keyboard,oven,truck,car,boat,airplane,knife,bicycle
n02108551_26509,dog,bear,cat,bird,bottle,keyboard,elephant,truck,clock,bicycle,boat,oven,airplane,chair,knife,car
n02108915_7266,dog,cat,bird,bear,truck,clock,chair,bottle,airplane,boat,bicycle,knife,keyboard,oven,elephant,car
n02109047_26931,dog,cat,bird,chair,boat,bicycle,truck,clock,bottle,knife,keyboard,elephant,bear,oven,car,airplane
n02109525_23299,dog,cat,bird,elephant,truck,bear,bottle,clock,boat,oven,chair,keyboard,airplane,bicycle,knife,car
n02109525_53049,dog,bear,cat,bird,elephant,truck,chair,oven,bicycle,bottle,clock,boat,keyboard,car,knife,airplane
n02111129_1530,dog,cat,elephant,bird,chair,bear,clock,keyboard,truck,bottle,oven,knife,boat,car,bicycle,airplane
n02111500_2733,dog,bear,bird,cat,elephant,keyboard,boat,bottle,knife,truck,clock,oven,chair,car,bicycle,airplane
n02111500_4875,dog,bear,bird,cat,truck,keyboard,clock,boat,elephant,bottle,airplane,car,bicycle,chair,knife,oven
n02112018_10174,dog,cat,bear,bottle,keyboard,clock,bird,truck,chair,boat,airplane,car,bicycle,oven,knife,elephant
n02112350_2615,dog,cat,keyboard,bear,bottle,clock,bird,truck,knife,chair,bicycle,boat,oven,car,elephant,airplane
n02113023_14422,dog,cat,bird,keyboard,knife,bear,bottle,oven,truck,clock,elephant,chair,boat,bicycle,airplane,car
n02113624_4001,dog,bird,cat,clock,truck,bear,keyboard,car,bicycle,bottle,oven,chair,elephant,boat,knife,airplane
n02113624_613,dog,bird,oven,chair,bear,bottle,cat,keyboard,clock,truck,knife,bicycle,elephant,boat,car,airplane
n02113712_6618,bear,dog,cat,elephant,bird,chair,oven,bottle,truck,clock,keyboard,bicycle,knife,boat,car,airplane
n02113712_913,dog,cat,bear,clock,chair,keyboard,truck,bird,bottle,elephant,oven,knife,car,boat,bicycle,airplane
n02123045_10431,cat,dog,keyboard,bird,bottle,clock,chair,bear,boat,airplane,knife,oven,bicycle,truck,car,elephant
n02123045_10717,cat,bird,dog,bottle,clock,keyboard,bicycle,oven,knife,chair,bear,boat,truck,car,elephant,airplane
n02123045_2719,cat,keyboard,dog,clock,bottle,bird,chair,oven,boat,knife,bicycle,truck,bear,car,elephant,airplane
n02123045_5057,cat,keyboard,dog,bird,clock,bottle,chair,oven,knife,truck,boat,airplane,bear,bicycle,car,elephant
n02123045_7197,cat,keyboard,dog,bird,bottle,clock,chair,knife,oven,bicycle,boat,bear,truck,elephant,car,airplane
n02123045_7902,cat,keyboard,dog,bird,bottle,elephant,oven,chair,bear,knife,truck,clock,boat,airplane,car,bicycle
n02123045_8127,cat,keyboard,dog,clock,bear,chair,bottle,bird,oven,knife,truck,boat,bicycle,airplane,elephant,car
n02123045_9305,cat,keyboard,dog,clock,bottle,bird,boat,chair,bear,knife,truck,elephant,oven,bicycle,car,airplane
n02123045_9349,cat,bird,keyboard,dog,bear,bottle,knife,clock,truck,oven,chair,boat,elephant,airplane,bicycle,car
n02123159_1008,cat,keyboard,dog,bird,bottle,clock,chair,oven,knife,truck,bear,bicycle,boat,car,airplane,elephant
n02123159_12957,cat,bottle,clock,dog,bird,bear,boat,keyboard,bicycle,truck,chair,car,oven,airplane,knife,elephant
n02123159_2663,cat,keyboard,dog,bird,truck,clock,chair,bottle,oven,bear,boat,knife,car,bicycle,elephant,airplane
n02123159_3996,cat,keyboard,dog,bottle,clock,chair,knife,bird,boat,bear,elephant,oven,truck,bicycle,car,airplane
n02123159_4952,cat,dog,bird,bear,bicycle,bottle,elephant,keyboard,knife,chair,clock,truck,boat,oven,car,airplane
n02123159_5945,cat,bottle,bird,dog,clock,bicycle,keyboard,bear,boat,truck,chair,oven,car,knife,airplane,elephant
n02123159_5950,cat,keyboard,dog,clock,bottle,bear,bird,oven,knife,boat,chair,airplane,truck,bicycle,car,elephant
n02123159_5993,cat,bird,dog,bear,bicycle,elephant,oven,bottle,keyboard,truck,clock,knife,boat,airplane,chair,car
n02123159_6294,cat,keyboard,dog,bottle,bird,clock,bicycle,chair,oven,knife,bear,truck,boat,airplane,car,elephant
n02123159_6483,cat,dog,bird,bear,keyboard,bottle,clock,truck,oven,boat,elephant,bicycle,chair,car,knife,airplane
n02123159_6960,cat,dog,bottle,bird,clock,bicycle,keyboard,boat,bear,truck,chair,knife,car,elephant,airplane,oven
n02123159_7390,cat,dog,keyboard,bird,bottle,clock,bear,knife,oven,chair,boat,bicycle,truck,elephant,airplane,car
n02123159_899,cat,dog,keyboard,bird,clock,bottle,bicycle,truck,chair,boat,oven,knife,bear,car,airplane,elephant
n02123394_1756,cat,dog,bird,bear,chair,bottle,clock,elephant,keyboard,airplane,bicycle,knife,truck,oven,boat,car
n02123394_2461,cat,dog,keyboard,bird,clock,knife,bear,bottle,truck,oven,airplane,chair,boat,car,elephant,bicycle
n02123394_271,cat,dog,keyboard,bird,clock,truck,bear,bottle,oven,bicycle,chair,boat,knife,car,airplane,elephant
n02123394_2765,cat,dog,bird,keyboard,clock,knife,bottle,chair,boat,oven,truck,bicycle,airplane,bear,car,elephant
n02123394_4542,cat,dog,bird,clock,keyboard,bottle,truck,bicycle,boat,bear,oven,chair,knife,car,elephant,airplane
n02123394_4666,cat,dog,bear,keyboard,bird,clock,bottle,knife,truck,oven,bicycle,boat,chair,elephant,airplane,car
n02123394_4894,cat,dog,bear,bird,keyboard,elephant,truck,bottle,clock,oven,chair,knife,airplane,bicycle,car,boat
n02123394_513,cat,dog,bird,keyboard,bottle,bear,knife,oven,bicycle,truck,clock,airplane,chair,boat,elephant,car
n02123394_525,cat,keyboard,dog,knife,clock,bird,boat,bottle,chair,truck,car,elephant,airplane,oven,bicycle,bear
n02123394_6265,dog,cat,bird,oven,bear,truck,knife,clock,keyboard,elephant,bottle,bicycle,chair,boat,car,airplane
n02123394_6698,cat,dog,keyboard,bird,clock,bottle,truck,chair,airplane,knife,oven,boat,bicycle,car,bear,elephant
n02123394_8164,cat,dog,keyboard,bottle,clock,bird,chair,knife,bear,oven,boat,airplane,truck,car,bicycle,elephant
n02123394_8605,cat,dog,bird,clock,keyboard,bear,boat,bottle,bicycle,truck,chair,oven,elephant,airplane,car,knife
n02123597_10,cat,dog,keyboard,bird,bottle,bear,chair,clock,knife,boat,oven,truck,airplane,elephant,car,bicycle
n02123597_11271,dog,cat,bird,keyboard,bear,knife,bottle,boat,oven,truck,chair,clock,bicycle,elephant,airplane,car
n02123597_11798,cat,dog,keyboard,bird,bear,bottle,clock,knife,elephant,oven,boat,truck,chair,bicycle,car,airplane
n02123597_12232,cat,dog,keyboard,bird,knife,clock,bottle,chair,boat,bear,truck,bicycle,oven,car,airplane,elephant
n02123597_1367,cat,dog,bird,keyboard,bottle,bear,clock,knife,chair,truck,airplane,elephant,boat,bicycle,oven,car
n02123597_1601,cat,dog,bird,keyboard,knife,bottle,clock,chair,boat,truck,airplane,bear,bicycle,oven,car,elephant
n02123597_334,cat,dog,keyboard,bird,clock,bottle,knife,oven,chair,truck,bicycle,boat,bear,elephant,airplane,car
n02123597_4813,cat,dog,bird,bear,bottle,chair,knife,keyboard,oven,clock,elephant,truck,boat,bicycle,car,airplane
n02123597_5951,cat,dog,keyboard,bird,knife,chair,bottle,clock,bear,airplane,boat,truck,bicycle,oven,elephant,car
n02123597_6333,dog,cat,keyboard,bird,bear,bottle,oven,chair,truck,clock,boat,knife,airplane,car,bicycle,elephant
n02123597_6517,dog,cat,bird,bear,airplane,keyboard,boat,truck,clock,knife,chair,elephant,bottle,bicycle,car,oven
n02123597_7497,chair,dog,clock,cat,bird,truck,bicycle,bottle,keyboard,knife,boat,oven,elephant,car,airplane,bear
n02124075_10035,cat,dog,keyboard,bird,clock,bottle,boat,knife,truck,bicycle,chair,oven,bear,airplane,car,elephant
n02124075_10088,cat,keyboard,dog,bird,bottle,clock,chair,knife,bicycle,boat,oven,truck,airplane,bear,elephant,car
n02124075_11068,cat,dog,keyboard,bird,clock,bottle,boat,chair,bear,oven,truck,bicycle,knife,car,elephant,airplane
n02124075_13772,cat,dog,keyboard,bird,clock,bottle,chair,truck,bear,bicycle,knife,elephant,boat,oven,car,airplane
n02124075_15031,cat,keyboard,clock,dog,bottle,knife,chair,bird,bear,truck,elephant,boat,oven,bicycle,car,airplane
n02124075_2643,cat,dog,keyboard,clock,chair,bottle,bird,knife,bicycle,oven,bear,boat,truck,elephant,car,airplane
n02124075_2843,cat,keyboard,dog,bird,clock,elephant,knife,bear,bottle,bicycle,oven,boat,chair,truck,car,airplane
n02124075_379,cat,dog,keyboard,clock,bird,bottle,oven,bear,truck,knife,elephant,boat,chair,bicycle,airplane,car
n02124075_4189,cat,dog,keyboard,clock,bird,bottle,knife,oven,chair,bear,boat,bicycle,truck,elephant,car,airplane
n02124075_4933,cat,keyboard,dog,clock,chair,bird,bottle,knife,oven,elephant,bicycle,truck,boat,bear,airplane,car
n02124075_5848,cat,dog,keyboard,clock,bird,bear,truck,oven,bottle,bicycle,boat,chair,knife,airplane,elephant,car
n02124075_6586,cat,dog,keyboard,bottle,bird,clock,bear,knife,chair,truck,boat,oven,bicycle,elephant,car,airplane
n02124075_7323,dog,cat,bear,bird,keyboard,clock,chair,truck,bottle,elephant,boat,oven,bicycle,knife,car,airplane
n02124075_7520,cat,bird,dog,bottle,keyboard,chair,knife,clock,bear,truck,boat,bicycle,oven,car,elephant,airplane
n02125311_12020,dog,cat,bear,bird,oven,elephant,bottle,keyboard,chair,truck,bicycle,clock,knife,boat,car,airplane
n02125311_1469,dog,cat,bear,bird,elephant,chair,truck,bicycle,boat,bottle,oven,clock,keyboard,car,knife,airplane
n02125311_20209,dog,cat,bear,keyboard,elephant,bird,bottle,truck,clock,boat,knife,chair,oven,bicycle,airplane,car
n02125311_2064,dog,cat,bird,bear,boat,elephant,bottle,keyboard,clock,oven,chair,truck,car,knife,bicycle,airplane
n02125311_26497,cat,dog,bear,bird,clock,keyboard,oven,truck,elephant,bottle,boat,bicycle,chair,knife,car,airplane
n02125311_28447,cat,dog,bird,bear,clock,bottle,boat,truck,chair,bicycle,elephant,keyboard,oven,car,knife,airplane
n02125311_36651,cat,dog,clock,bird,keyboard,bear,boat,oven,bicycle,truck,car,elephant,bottle,chair,knife,airplane
n02125311_37753,cat,dog,clock,keyboard,bird,bear,oven,boat,truck,bottle,bicycle,car,elephant,chair,knife,airplane
n02125311_41798,cat,dog,bird,bear,elephant,keyboard,clock,chair,oven,bottle,truck,knife,boat,bicycle,car,airplane
n02125311_4683,cat,dog,bird,keyboard,clock,bear,bottle,chair,oven,boat,bicycle,truck,knife,elephant,car,airplane
n02125311_5229,cat,dog,bear,bird,clock,truck,keyboard,oven,chair,bottle,car,boat,elephant,bicycle,knife,airplane
n02125311_60143,cat,dog,keyboard,bear,clock,bird,bottle,oven,boat,chair,truck,knife,elephant,bicycle,car,airplane
n02125311_8689,cat,dog,bird,bear,clock,keyboard,chair,oven,bottle,elephant,boat,truck,bicycle,knife,airplane,car
