image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n02025239_3073,bird,boat,dog,oven,clock,airplane,truck,keyboard,cat,chair,car,bottle,bicycle,knife,elephant,bear
n02025239_7274,bird,dog,bicycle,cat,oven,boat,bear,clock,truck,keyboard,chair,bottle,car,elephant,knife,airplane
n02027492_1678,bird,oven,dog,clock,boat,bottle,chair,keyboard,airplane,truck,bear,knife,cat,bicycle,car,elephant
n02027492_20576,bird,dog,bottle,keyboard,chair,oven,bicycle,cat,clock,airplane,boat,truck,knife,car,bear,elephant
n02027492_2457,bird,oven,clock,keyboard,dog,bottle,airplane,knife,truck,boat,car,chair,cat,bear,elephant,bicycle
n02027492_9899,bird,dog,keyboard,oven,bottle,boat,elephant,knife,chair,clock,cat,airplane,truck,bear,bicycle,car
n02028035_23375,bird,boat,dog,elephant,bear,keyboard,cat,oven,chair,bicycle,clock,bottle,truck,airplane,car,knife
n02028035_26229,bird,dog,elephant,chair,keyboard,oven,bottle,cat,boat,knife,bear,airplane,truck,clock,car,bicycle
n02028035_4569,bird,dog,oven,keyboard,bottle,elephant,truck,clock,chair,boat,bicycle,knife,cat,airplane,car,bear
n02033041_17119,bird,dog,oven,keyboard,chair,elephant,bottle,bear,cat,clock,truck,bicycle,boat,knife,car,airplane
n02037110_3267,bird,bicycle,dog,boat,bear,chair,truck,elephant,cat,airplane,bottle,knife,keyboard,clock,car,oven
n02037110_3653,bird,boat,dog,bear,cat,elephant,truck,bicycle,chair,bottle,car,clock,oven,knife,keyboard,airplane
n02056570_1691,bird,truck,dog,chair,cat,bottle,knife,keyboard,bicycle,car,elephant,clock,boat,oven,bear,airplane
n02056570_727,dog,bird,keyboard,chair,boat,bottle,clock,bicycle,truck,cat,elephant,car,knife,airplane,oven,bear
n02085936_5775,dog,cat,bottle,clock,bird,airplane,chair,boat,car,keyboard,bear,truck,elephant,oven,bicycle,knife
n02089078_8273,dog,cat,bird,elephant,chair,keyboard,oven,bicycle,car,truck,boat,bear,bottle,clock,knife,airplane
n02089867_5477,dog,bird,cat,chair,oven,keyboard,bicycle,clock,bottle,truck,knife,elephant,boat,car,bear,airplane
n02090379_1687,dog,cat,keyboard,bird,chair,bottle,clock,car,oven,truck,knife,elephant,boat,bear,bicycle,airplane
n02090379_1932,dog,cat,bear,elephant,bottle,car,keyboard,bird,oven,clock,truck,chair,knife,bicycle,boat,airplane
n02090379_3045,dog,elephant,bear,bottle,clock,boat,bird,knife,keyboard,chair,truck,cat,oven,airplane,car,bicycle
n02090721_5305,dog,bear,elephant,cat,truck,car,bird,boat,keyboard,bottle,clock,chair,oven,airplane,knife,bicycle
n02091032_6740,dog,cat,bird,bear,elephant,bottle,truck,keyboard,chair,boat,car,clock,knife,airplane,oven,bicycle
n02091032_7280,dog,bottle,bird,keyboard,clock,bear,truck,cat,knife,chair,elephant,boat,oven,car,bicycle,airplane
n02091134_12017,dog,elephant,cat,bird,keyboard,bear,oven,chair,bottle,bicycle,clock,knife,truck,car,boat,airplane
n02091134_7486,dog,cat,keyboard,bear,bird,elephant,chair,clock,bottle,oven,truck,boat,car,bicycle,knife,airplane
n02091831_6436,dog,bird,bicycle,truck,bear,elephant,car,bottle,cat,boat,keyboard,clock,knife,chair,oven,airplane
n02092339_3174,dog,bird,elephant,bear,bottle,keyboard,cat,knife,boat,clock,truck,car,chair,bicycle,oven,airplane
n02092339_7356,dog,truck,bird,elephant,knife,cat,car,chair,oven,boat,bottle,keyboard,clock,bear,airplane,bicycle
n02093256_12628,dog,chair,bear,cat,bird,bottle,elephant,clock,oven,keyboard,truck,knife,boat,car,bicycle,airplane
n02093647_1494,dog,bear,cat,bird,keyboard,clock,chair,truck,elephant,bottle,bicycle,boat,oven,car,knife,airplane
n02093754_5012,dog,bear,elephant,bottle,cat,oven,boat,bird,clock,keyboard,truck,car,chair,airplane,knife,bicycle
n02093859_2564,dog,bear,elephant,bird,bicycle,chair,cat,truck,bottle,boat,clock,car,oven,keyboard,knife,airplane
n02094114_7024,dog,bird,bottle,keyboard,cat,knife,bear,oven,truck,clock,car,boat,elephant,bicycle,chair,airplane
n02094258_1036,dog,cat,bird,keyboard,clock,bear,knife,truck,chair,bottle,bicycle,boat,elephant,car,oven,airplane
n02094433_5663,dog,cat,bird,keyboard,clock,bottle,bear,oven,chair,truck,car,bicycle,boat,elephant,knife,airplane
n02095570_2773,dog,cat,bear,oven,bird,boat,truck,bottle,elephant,keyboard,knife,car,clock,chair,bicycle,airplane
n02095570_4436,dog,keyboard,cat,bear,truck,bird,bottle,oven,knife,clock,car,chair,boat,elephant,bicycle,airplane
n02096294_12418,dog,bear,cat,bottle,oven,chair,truck,elephant,bird,bicycle,boat,clock,car,keyboard,airplane,knife
n02096437_1559,dog,cat,keyboard,bird,oven,bear,bottle,clock,truck,chair,elephant,car,boat,bicycle,airplane,knife
n02097130_2321,dog,bear,bird,cat,clock,bottle,chair,keyboard,bicycle,truck,elephant,car,boat,knife,oven,airplane
n02097298_8119,dog,bird,cat,keyboard,bear,elephant,clock,truck,car,bottle,oven,boat,chair,airplane,bicycle,knife
n02097658_1316,dog,bear,bird,cat,boat,bottle,keyboard,elephant,knife,clock,chair,bicycle,truck,oven,car,airplane
n02098105_2343,dog,bear,cat,bird,oven,truck,keyboard,elephant,bottle,chair,bicycle,clock,boat,car,knife,airplane
n02098286_2798,dog,bear,bird,keyboard,bottle,clock,cat,chair,truck,boat,oven,elephant,airplane,car,knife,bicycle
n02098286_4425,dog,bear,bird,cat,keyboard,clock,chair,boat,bottle,elephant,truck,airplane,oven,car,knife,bicycle
n02099601_5760,dog,bear,bottle,bird,keyboard,boat,clock,cat,chair,truck,elephant,airplane,car,knife,oven,bicycle
n02099712_4066,dog,chair,clock,bottle,bear,elephant,truck,bird,keyboard,car,oven,cat,knife,boat,bicycle,airplane
n02099849_1285,dog,elephant,bird,oven,cat,truck,car,keyboard,bottle,knife,clock,bear,chair,boat,bicycle,airplane
n02100583_3987,dog,elephant,bottle,bird,cat,car,chair,keyboard,truck,clock,oven,knife,bear,bicycle,boat,airplane
n02100735_10276,dog,cat,bird,keyboard,elephant,chair,bear,truck,boat,bicycle,car,oven,clock,bottle,airplane,knife
n02102040_4392,dog,cat,bottle,chair,bird,bear,keyboard,elephant,oven,truck,car,boat,clock,knife,bicycle,airplane
n02102480_10156,dog,bicycle,boat,truck,chair,car,elephant,cat,bird,bottle,bear,oven,keyboard,clock,knife,airplane
n02102480_12073,dog,bear,cat,elephant,keyboard,car,truck,oven,clock,bird,bottle,chair,knife,bicycle,boat,airplane
n02102973_7074,dog,elephant,bear,bird,truck,cat,car,boat,chair,bicycle,clock,keyboard,bottle,oven,airplane,knife
n02104029_3121,dog,bear,elephant,cat,bird,truck,keyboard,oven,bicycle,bottle,car,clock,knife,boat,airplane,chair
n02104029_7335,bear,dog,cat,bird,keyboard,bottle,elephant,boat,clock,oven,truck,car,bicycle,chair,knife,airplane
n02104365_2334,dog,bear,cat,keyboard,bottle,clock,bird,car,truck,elephant,boat,oven,bicycle,chair,knife,airplane
n02105251_5812,dog,bird,bear,elephant,cat,truck,car,clock,chair,bottle,boat,keyboard,bicycle,knife,oven,airplane
n02105505_1156,dog,bear,bird,chair,elephant,truck,cat,clock,car,keyboard,boat,bottle,airplane,oven,bicycle,knife
n02105641_14112,dog,bird,cat,boat,elephant,bicycle,bear,car,chair,truck,oven,keyboard,clock,bottle,knife,airplane
n02105641_8995,dog,bear,bird,cat,keyboard,clock,airplane,truck,bottle,boat,car,oven,chair,knife,bicycle,elephant
n02106030_17418,dog,keyboard,clock,bottle,bear,truck,cat,chair,car,bird,boat,oven,elephant,bicycle,knife,airplane
n02106030_889,dog,bear,keyboard,clock,bottle,bird,truck,cat,oven,car,boat,elephant,chair,bicycle,airplane,knife
n02106550_6482,dog,keyboard,cat,bird,bear,car,bottle,truck,elephant,oven,clock,chair,boat,bicycle,knife,airplane
n02106662_18900,dog,cat,bird,bicycle,truck,clock,keyboard,bottle,bear,elephant,boat,chair,car,oven,knife,airplane
n02106662_50313,dog,cat,keyboard,bear,clock,truck,oven,bird,boat,bottle,elephant,car,chair,knife,bicycle,airplane
n02106662_5916,dog,cat,keyboard,bear,oven,bird,truck,elephant,chair,boat,bottle,clock,knife,bicycle,car,airplane
n02107312_1546,dog,bottle,bird,keyboard,chair,clock,bear,bicycle,cat,oven,elephant,truck,car,boat,knife,airplane
n02107574_3775,dog,bicycle,boat,chair,bottle,truck,bird,cat,car,elephant,oven,bear,clock,keyboard,knife,airplane
n02107574_4993,dog,bear,bird,keyboard,truck,bottle,cat,clock,car,chair,boat,knife,elephant,bicycle,oven,airplane
n02107908_3447,dog,bird,bicycle,cat,bear,bottle,boat,truck,elephant,chair,keyboard,car,clock,knife,oven,airplane
n02108000_6970,dog,cat,keyboard,bottle,bear,car,bird,chair,clock,oven,boat,truck,airplane,knife,bicycle,elephant
n02108422_12370,dog,elephant,bear,bird,cat,keyboard,truck,chair,oven,car,clock,bottle,boat,knife,bicycle,airplane
n02108551_20183,dog,bear,bird,cat,clock,bottle,truck,keyboard,oven,elephant,car,chair,boat,airplane,knife,bicycle
n02108551_26509,dog,bear,cat,keyboard,bird,elephant,truck,car,clock,bottle,oven,boat,bicycle,chair,airplane,knife
n02108915_7266,dog,cat,clock,bear,truck,oven,bird,bottle,chair,bicycle,knife,boat,elephant,keyboard,car,airplane
n02109047_26931,dog,cat,oven,bird,knife,keyboard,chair,truck,boat,clock,airplane,car,bottle,bicycle,bear,elephant
n02109525_23299,dog,bird,chair,cat,keyboard,elephant,clock,truck,bottle,oven,bear,car,knife,bicycle,boat,airplane
n02109525_53049,dog,bear,bird,elephant,cat,truck,oven,bicycle,clock,keyboard,car,bottle,boat,chair,knife,airplane
n02111129_1530,dog,cat,keyboard,chair,oven,bottle,clock,bird,elephant,bear,truck,knife,car,airplane,boat,bicycle
n02111500_2733,dog,bear,bird,elephant,bottle,keyboard,oven,clock,cat,boat,truck,chair,car,airplane,knife,bicycle
n02111500_4875,dog,bear,cat,bird,elephant,clock,keyboard,boat,bottle,airplane,chair,truck,knife,oven,car,bicycle
n02112018_10174,dog,bear,bottle,keyboard,bird,cat,chair,clock,oven,airplane,truck,boat,car,bicycle,elephant,knife
n02112350_2615,dog,cat,bear,keyboard,bottle,truck,bird,oven,clock,boat,elephant,car,knife,airplane,chair,bicycle
n02113023_14422,bird,cat,dog,elephant,keyboard,oven,bear,bottle,clock,knife,bicycle,chair,truck,boat,car,airplane
n02113624_4001,dog,bird,cat,bear,truck,keyboard,car,elephant,clock,boat,bottle,oven,bicycle,chair,airplane,knife
n02113624_613,dog,bird,oven,bottle,chair,bear,clock,truck,keyboard,elephant,knife,car,cat,bicycle,boat,airplane
n02113712_6618,dog,bear,bird,cat,elephant,oven,chair,bicycle,truck,clock,bottle,boat,car,keyboard,knife,airplane
n02113712_913,dog,clock,chair,bird,keyboard,cat,bottle,oven,bear,truck,airplane,car,knife,elephant,boat,bicycle
n02123045_10431,dog,cat,keyboard,bear,clock,bird,bottle,truck,chair,boat,car,oven,bicycle,elephant,knife,airplane
n02123045_10717,cat,dog,clock,bird,keyboard,bottle,chair,bicycle,oven,elephant,bear,truck,knife,boat,car,airplane
n02123045_2719,cat,keyboard,dog,clock,bottle,bird,oven,chair,bicycle,truck,boat,car,knife,elephant,bear,airplane
n02123045_5057,cat,keyboard,dog,clock,oven,chair,bottle,truck,car,bird,boat,bicycle,knife,bear,elephant,airplane
n02123045_7197,cat,keyboard,dog,clock,bottle,oven,bird,chair,bear,bicycle,truck,car,boat,elephant,knife,airplane
n02123045_7902,cat,keyboard,dog,bottle,bird,oven,truck,elephant,car,bear,clock,chair,boat,knife,bicycle,airplane
n02123045_8127,cat,keyboard,chair,clock,oven,dog,bird,bear,bottle,knife,elephant,car,truck,bicycle,boat,airplane
n02123045_9305,cat,keyboard,dog,clock,boat,bottle,chair,bear,oven,truck,car,bird,elephant,bicycle,knife,airplane
n02123045_9349,cat,bird,dog,keyboard,bottle,oven,chair,clock,bear,bicycle,boat,truck,elephant,knife,car,airplane
n02123159_1008,cat,keyboard,dog,bird,clock,chair,bottle,oven,bicycle,truck,car,elephant,bear,knife,boat,airplane
n02123159_12957,cat,dog,clock,bird,bear,bicycle,bottle,boat,chair,elephant,truck,keyboard,car,oven,knife,airplane
n02123159_2663,cat,keyboard,chair,oven,dog,truck,clock,boat,bottle,bird,bicycle,car,bear,airplane,knife,elephant
n02123159_3996,cat,keyboard,chair,bottle,dog,clock,boat,elephant,knife,truck,bird,bear,car,oven,bicycle,airplane
n02123159_4952,dog,cat,bird,oven,chair,bicycle,bear,bottle,boat,car,elephant,truck,clock,knife,keyboard,airplane
n02123159_5945,cat,dog,bear,clock,bird,bottle,bicycle,keyboard,truck,boat,car,chair,elephant,oven,knife,airplane
n02123159_5950,cat,dog,keyboard,bear,bottle,clock,bird,boat,truck,oven,car,chair,elephant,bicycle,airplane,knife
n02123159_5993,bird,dog,cat,bear,elephant,bicycle,keyboard,oven,clock,truck,chair,bottle,car,boat,airplane,knife
n02123159_6294,cat,keyboard,dog,chair,bottle,clock,truck,oven,bicycle,bird,elephant,car,bear,knife,boat,airplane
n02123159_6483,cat,dog,bear,oven,clock,keyboard,bottle,bird,bicycle,boat,truck,car,elephant,chair,knife,airplane
n02123159_6960,cat,dog,bird,bicycle,clock,keyboard,bottle,chair,bear,truck,elephant,car,oven,boat,knife,airplane
n02123159_7390,cat,keyboard,bird,dog,chair,clock,bottle,oven,bicycle,bear,truck,boat,car,elephant,knife,airplane
n02123159_899,cat,dog,keyboard,clock,chair,bottle,bird,oven,bicycle,truck,boat,bear,car,knife,airplane,elephant
n02123394_1756,bear,dog,cat,bird,bottle,elephant,keyboard,bicycle,truck,clock,chair,knife,oven,boat,car,airplane
n02123394_2461,cat,dog,bird,keyboard,clock,truck,bottle,bear,airplane,boat,chair,car,bicycle,oven,knife,elephant
n02123394_271,cat,dog,keyboard,bottle,clock,chair,bird,bicycle,oven,boat,truck,car,airplane,bear,elephant,knife
n02123394_2765,cat,dog,keyboard,bottle,bird,clock,truck,chair,car,airplane,bicycle,boat,knife,elephant,bear,oven
n02123394_4542,cat,dog,bird,keyboard,clock,oven,bear,truck,boat,bicycle,bottle,elephant,car,chair,airplane,knife
n02123394_4666,dog,cat,bear,keyboard,bottle,bird,clock,boat,chair,bicycle,truck,car,oven,elephant,airplane,knife
n02123394_4894,cat,dog,keyboard,bear,bird,bottle,clock,truck,chair,oven,car,elephant,boat,bicycle,airplane,knife
n02123394_513,cat,dog,bear,keyboard,bird,elephant,oven,bottle,clock,chair,bicycle,truck,knife,car,boat,airplane
n02123394_525,bird,cat,dog,keyboard,elephant,bear,boat,bottle,clock,truck,car,oven,knife,chair,airplane,bicycle
n02123394_6265,cat,bear,dog,bird,elephant,clock,bicycle,oven,truck,chair,bottle,knife,keyboard,car,boat,airplane
n02123394_6698,cat,dog,keyboard,bird,clock,bottle,chair,truck,boat,oven,airplane,car,bear,bicycle,elephant,knife
n02123394_8164,cat,dog,keyboard,bird,bottle,clock,bear,chair,bicycle,boat,truck,oven,airplane,car,knife,elephant
n02123394_8605,cat,dog,bird,keyboard,bear,bottle,clock,bicycle,boat,car,chair,elephant,airplane,truck,oven,knife
n02123597_10,cat,dog,keyboard,truck,bird,bear,clock,boat,bottle,chair,knife,oven,car,elephant,airplane,bicycle
n02123597_11271,cat,dog,bear,bird,boat,keyboard,truck,clock,knife,bottle,chair,car,elephant,oven,bicycle,airplane
n02123597_11798,cat,dog,keyboard,bear,bottle,bird,knife,clock,elephant,oven,chair,truck,boat,car,bicycle,airplane
n02123597_12232,cat,dog,keyboard,car,boat,truck,clock,bottle,bird,oven,knife,chair,elephant,bear,airplane,bicycle
n02123597_1367,cat,dog,bird,bear,keyboard,bottle,oven,clock,chair,boat,truck,car,elephant,knife,bicycle,airplane
n02123597_1601,cat,dog,bottle,clock,keyboard,bird,chair,oven,truck,knife,car,boat,airplane,elephant,bear,bicycle
n02123597_334,cat,dog,keyboard,bird,truck,oven,bottle,boat,bear,clock,car,knife,chair,bicycle,elephant,airplane
n02123597_4813,cat,dog,bottle,oven,keyboard,bird,bear,chair,clock,elephant,knife,car,truck,boat,bicycle,airplane
n02123597_5951,cat,dog,keyboard,bear,knife,clock,truck,bottle,bird,chair,boat,oven,car,elephant,airplane,bicycle
n02123597_6333,cat,dog,keyboard,chair,bird,bear,clock,bottle,truck,knife,boat,car,oven,airplane,elephant,bicycle
n02123597_6517,dog,cat,keyboard,bear,bird,clock,boat,truck,knife,bottle,car,chair,elephant,oven,airplane,bicycle
n02123597_7497,cat,dog,bird,keyboard,oven,clock,chair,bicycle,knife,bottle,boat,car,truck,elephant,bear,airplane
n02124075_10035,cat,keyboard,bottle,chair,dog,clock,boat,bird,truck,oven,knife,car,bicycle,bear,elephant,airplane
n02124075_10088,cat,keyboard,dog,bird,bottle,chair,oven,clock,knife,truck,bear,elephant,bicycle,boat,car,airplane
n02124075_11068,cat,keyboard,dog,bird,clock,oven,bottle,chair,truck,boat,bicycle,car,elephant,bear,knife,airplane
n02124075_13772,cat,dog,keyboard,bird,bear,bottle,clock,truck,car,elephant,oven,chair,bicycle,boat,knife,airplane
n02124075_15031,cat,keyboard,bottle,clock,dog,truck,chair,car,bicycle,bird,knife,boat,oven,bear,elephant,airplane
n02124075_2643,cat,keyboard,chair,dog,bottle,clock,bird,oven,truck,bicycle,car,elephant,knife,boat,bear,airplane
n02124075_2843,cat,keyboard,dog,bottle,bear,elephant,bird,clock,chair,knife,truck,boat,car,oven,bicycle,airplane
n02124075_379,cat,dog,keyboard,bird,chair,clock,bottle,bear,elephant,bicycle,car,oven,truck,boat,knife,airplane
n02124075_4189,cat,keyboard,bird,clock,dog,bottle,chair,oven,bicycle,truck,elephant,bear,knife,boat,car,airplane
n02124075_4933,cat,keyboard,clock,dog,bird,chair,bottle,oven,bicycle,knife,truck,boat,elephant,car,airplane,bear
n02124075_5848,cat,dog,bird,bear,oven,keyboard,bicycle,truck,clock,elephant,bottle,chair,car,boat,knife,airplane
n02124075_6586,cat,dog,clock,bottle,keyboard,bird,boat,bear,oven,knife,truck,chair,elephant,car,bicycle,airplane
n02124075_7323,cat,dog,bear,keyboard,bird,elephant,chair,clock,bottle,boat,truck,oven,car,bicycle,knife,airplane
n02124075_7520,cat,dog,keyboard,chair,bird,bottle,clock,bicycle,truck,boat,oven,elephant,bear,car,knife,airplane
n02125311_12020,bear,dog,cat,elephant,oven,bird,truck,boat,bicycle,car,keyboard,bottle,clock,chair,knife,airplane
n02125311_1469,cat,bear,dog,elephant,oven,bird,truck,bicycle,bottle,clock,boat,chair,keyboard,car,knife,airplane
n02125311_20209,cat,dog,bear,elephant,keyboard,bird,bottle,truck,chair,clock,boat,knife,car,oven,bicycle,airplane
n02125311_2064,cat,dog,elephant,bear,car,oven,truck,bird,keyboard,bottle,boat,bicycle,clock,chair,knife,airplane
n02125311_26497,cat,dog,oven,bird,chair,keyboard,clock,bear,boat,bottle,bicycle,truck,car,elephant,knife,airplane
n02125311_28447,cat,dog,bear,bird,bicycle,elephant,oven,boat,truck,chair,keyboard,bottle,clock,airplane,car,knife
n02125311_36651,cat,dog,bird,clock,keyboard,bottle,oven,bear,truck,car,elephant,bicycle,chair,boat,knife,airplane
n02125311_37753,cat,dog,keyboard,clock,bottle,bird,bear,oven,car,truck,chair,bicycle,boat,elephant,knife,airplane
n02125311_41798,cat,dog,elephant,bear,bird,oven,chair,keyboard,bottle,truck,clock,car,bicycle,boat,knife,airplane
n02125311_4683,dog,cat,clock,keyboard,bear,bird,elephant,boat,bicycle,bottle,oven,truck,knife,car,chair,airplane
n02125311_5229,cat,dog,bear,bird,oven,clock,keyboard,bottle,chair,elephant,truck,boat,car,bicycle,knife,airplane
n02125311_60143,cat,dog,keyboard,bottle,bear,clock,oven,bird,chair,knife,elephant,truck,car,boat,bicycle,airplane
n02125311_8689,cat,dog,bird,bear,keyboard,chair,bottle,clock,oven,bicycle,elephant,truck,boat,knife,car,airplane
