image_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
n02111129_1530,dog,cat,elephant,bear,bird,oven,truck,chair,bottle,car,keyboard,clock,boat,knife,bicycle,airplane
n02111500_2733,dog,bear,elephant,truck,bird,boat,cat,bottle,oven,car,chair,keyboard,bicycle,knife,clock,airplane
n02111500_4875,dog,bear,cat,truck,bird,bottle,elephant,chair,boat,keyboard,car,bicycle,airplane,oven,clock,knife
n02112018_10174,dog,cat,clock,bear,bottle,chair,keyboard,bird,truck,boat,car,oven,knife,airplane,elephant,bicycle
n02112350_2615,dog,cat,bear,bird,keyboard,truck,bottle,elephant,chair,car,oven,bicycle,boat,knife,clock,airplane
n02113023_14422,cat,dog,bird,bear,bottle,oven,knife,keyboard,elephant,clock,chair,truck,car,boat,bicycle,airplane
n02113624_4001,dog,bird,cat,bear,bottle,clock,keyboard,truck,car,chair,oven,boat,elephant,bicycle,knife,airplane
n02113624_613,dog,bird,oven,clock,bear,chair,bottle,knife,cat,keyboard,truck,boat,elephant,bicycle,car,airplane
n02113712_6618,dog,bear,bird,elephant,cat,bottle,keyboard,oven,truck,chair,clock,car,boat,bicycle,knife,airplane
n02113712_913,dog,bird,cat,bottle,bear,keyboard,clock,oven,truck,chair,car,elephant,knife,bicycle,boat,airplane
n02123045_10431,cat,dog,bird,bear,keyboard,car,truck,bicycle,bottle,clock,boat,knife,elephant,chair,airplane,oven
n02123045_10717,cat,dog,bird,bottle,elephant,knife,bear,chair,clock,keyboard,oven,bicycle,truck,car,boat,airplane
n02123045_2719,cat,dog,bird,keyboard,bottle,chair,clock,elephant,knife,truck,boat,bear,car,oven,bicycle,airplane
n02123045_5057,cat,bird,dog,keyboard,bottle,boat,knife,clock,bear,car,truck,bicycle,chair,elephant,airplane,oven
n02123045_7197,cat,keyboard,dog,bottle,chair,bird,knife,truck,oven,clock,bear,car,elephant,boat,airplane,bicycle
n02123045_7902,cat,bird,dog,bottle,keyboard,elephant,chair,bear,car,truck,boat,oven,knife,clock,airplane,bicycle
n02123045_8127,cat,dog,keyboard,clock,knife,bottle,chair,bird,bear,boat,truck,elephant,car,oven,bicycle,airplane
n02123045_9305,cat,dog,keyboard,bear,clock,bottle,bird,knife,truck,chair,boat,car,oven,elephant,airplane,bicycle
n02123045_9349,cat,bird,dog,bear,oven,clock,bottle,elephant,car,keyboard,chair,truck,bicycle,boat,knife,airplane
n02123159_1008,cat,dog,bird,bear,keyboard,bottle,chair,clock,elephant,boat,truck,oven,knife,bicycle,car,airplane
n02123159_12957,cat,bird,dog,bear,clock,bottle,bicycle,keyboard,elephant,chair,truck,car,boat,oven,knife,airplane
n02123159_2663,cat,keyboard,clock,dog,chair,bird,car,bottle,knife,truck,oven,bicycle,airplane,boat,bear,elephant
n02123159_3996,cat,dog,keyboard,chair,clock,bottle,truck,bird,car,knife,bear,oven,boat,elephant,bicycle,airplane
n02123159_4952,bird,cat,bicycle,dog,bear,knife,bottle,elephant,oven,truck,boat,chair,keyboard,car,clock,airplane
n02123159_5945,cat,dog,bird,bear,clock,elephant,bottle,chair,bicycle,boat,keyboard,truck,car,oven,knife,airplane
n02123159_5950,cat,dog,keyboard,clock,bear,bird,bottle,boat,truck,elephant,car,chair,knife,bicycle,oven,airplane
n02123159_5993,bird,dog,cat,bear,elephant,bicycle,oven,chair,car,truck,bottle,boat,keyboard,knife,clock,airplane
n02123159_6294,cat,dog,keyboard,bottle,bird,chair,bear,knife,truck,clock,boat,elephant,car,oven,airplane,bicycle
n02123159_6483,cat,bear,dog,bird,elephant,keyboard,bottle,oven,truck,clock,boat,chair,knife,car,bicycle,airplane
n02123159_6960,cat,bird,dog,bear,bottle,clock,elephant,bicycle,keyboard,chair,oven,car,boat,knife,truck,airplane
n02123159_7390,cat,dog,keyboard,bird,bottle,bear,clock,chair,boat,truck,knife,oven,bicycle,elephant,car,airplane
n02123159_899,cat,dog,bottle,keyboard,bird,bear,knife,truck,car,clock,boat,chair,oven,elephant,bicycle,airplane
n02123394_1756,dog,cat,bird,bicycle,bear,car,bottle,keyboard,chair,boat,truck,clock,elephant,knife,oven,airplane
n02123394_2461,cat,bird,dog,keyboard,bottle,clock,boat,knife,bear,chair,car,truck,airplane,oven,elephant,bicycle
n02123394_271,cat,dog,keyboard,bottle,clock,bird,car,chair,boat,truck,oven,knife,bear,bicycle,elephant,airplane
n02123394_2765,cat,dog,keyboard,bottle,bird,clock,boat,car,truck,bear,oven,knife,chair,elephant,airplane,bicycle
n02123394_4542,cat,keyboard,dog,bird,clock,car,bottle,boat,truck,bear,chair,knife,oven,elephant,airplane,bicycle
n02123394_4666,cat,dog,keyboard,bear,truck,bottle,bird,chair,clock,car,boat,oven,bicycle,elephant,knife,airplane
n02123394_4894,dog,bear,cat,bird,bottle,oven,chair,clock,truck,keyboard,boat,knife,elephant,car,airplane,bicycle
n02123394_513,cat,dog,bird,keyboard,clock,oven,bottle,bear,elephant,truck,chair,boat,knife,bicycle,car,airplane
n02123394_525,keyboard,car,cat,boat,knife,dog,bottle,truck,clock,bird,chair,oven,bear,airplane,bicycle,elephant
n02123394_6265,bird,dog,bear,cat,elephant,bottle,oven,chair,knife,bicycle,truck,clock,boat,car,keyboard,airplane
n02123394_6698,cat,dog,keyboard,bottle,bird,boat,clock,car,truck,oven,knife,bear,elephant,chair,airplane,bicycle
n02123394_8164,cat,dog,keyboard,bird,bottle,boat,chair,clock,car,bear,oven,truck,knife,airplane,elephant,bicycle
n02123394_8605,cat,dog,bird,bear,keyboard,boat,bottle,clock,car,truck,chair,elephant,oven,knife,bicycle,airplane
n02123597_10,cat,dog,bird,keyboard,bear,chair,knife,bottle,clock,boat,elephant,airplane,truck,car,bicycle,oven
n02123597_11271,cat,dog,keyboard,bottle,bird,bear,chair,knife,oven,clock,truck,boat,bicycle,airplane,car,elephant
n02123597_11798,cat,dog,bear,bird,keyboard,elephant,bottle,clock,boat,chair,knife,bicycle,truck,airplane,car,oven
n02123597_12232,cat,dog,keyboard,bird,knife,chair,bottle,bear,clock,boat,truck,elephant,car,oven,bicycle,airplane
n02123597_1367,cat,dog,keyboard,bird,bear,chair,bottle,clock,knife,boat,airplane,car,truck,oven,bicycle,elephant
n02123597_1601,cat,dog,keyboard,chair,bottle,bird,bear,knife,clock,oven,elephant,truck,boat,car,airplane,bicycle
n02123597_334,cat,dog,bird,keyboard,bear,bottle,clock,chair,bicycle,boat,knife,truck,elephant,car,oven,airplane
n02123597_4813,cat,dog,bear,bird,keyboard,chair,bottle,elephant,knife,oven,clock,truck,bicycle,car,boat,airplane
n02123597_5951,cat,dog,keyboard,bear,bird,bottle,chair,knife,clock,truck,boat,elephant,car,oven,airplane,bicycle
n02123597_6333,cat,dog,keyboard,bird,knife,bottle,clock,chair,bear,boat,oven,car,truck,airplane,elephant,bicycle
n02123597_6517,cat,dog,bird,bear,keyboard,airplane,boat,bottle,clock,knife,chair,truck,oven,elephant,car,bicycle
n02123597_7497,cat,dog,bird,chair,keyboard,bottle,bicycle,clock,oven,knife,boat,elephant,truck,car,bear,airplane
n02124075_10035,cat,keyboard,bird,clock,dog,bottle,knife,chair,elephant,boat,airplane,car,bear,bicycle,truck,oven
n02124075_10088,cat,bird,dog,keyboard,bear,bottle,clock,truck,chair,knife,elephant,car,boat,bicycle,oven,airplane
n02124075_11068,cat,dog,keyboard,bird,bottle,knife,elephant,oven,bear,clock,chair,boat,truck,car,bicycle,airplane
n02124075_13772,cat,dog,bird,bear,keyboard,bottle,elephant,boat,car,oven,truck,chair,bicycle,clock,knife,airplane
n02124075_15031,cat,dog,keyboard,bottle,clock,knife,bird,chair,boat,car,bear,truck,bicycle,elephant,oven,airplane
n02124075_2643,cat,keyboard,bird,dog,bottle,clock,knife,chair,bear,oven,truck,elephant,boat,bicycle,car,airplane
n02124075_2843,cat,dog,keyboard,bear,bird,elephant,bottle,knife,clock,chair,truck,car,oven,boat,bicycle,airplane
n02124075_379,cat,dog,bear,bird,keyboard,clock,bicycle,knife,chair,oven,truck,bottle,boat,elephant,car,airplane
n02124075_4189,cat,dog,bottle,keyboard,bird,knife,clock,chair,bear,elephant,bicycle,boat,oven,car,truck,airplane
n02124075_4933,cat,keyboard,bird,dog,chair,clock,knife,truck,bottle,bear,oven,bicycle,car,elephant,airplane,boat
n02124075_5848,cat,dog,bird,bear,keyboard,clock,oven,chair,truck,knife,bicycle,car,bottle,boat,airplane,elephant
n02124075_6586,cat,dog,keyboard,bear,clock,bottle,chair,bird,knife,elephant,oven,boat,truck,car,bicycle,airplane
n02124075_7323,cat,dog,bear,elephant,bottle,bird,oven,keyboard,chair,knife,boat,clock,truck,car,bicycle,airplane
n02124075_7520,cat,dog,keyboard,chair,bear,bird,clock,car,bottle,truck,elephant,knife,oven,boat,airplane,bicycle
n02125311_12020,bear,cat,dog,bird,elephant,oven,bicycle,boat,bottle,truck,knife,chair,keyboard,car,clock,airplane
n02125311_1469,cat,bear,dog,elephant,boat,bird,bicycle,oven,truck,car,chair,bottle,knife,clock,keyboard,airplane
n02125311_20209,cat,bear,dog,bird,elephant,keyboard,bottle,chair,boat,knife,truck,bicycle,clock,oven,car,airplane
n02125311_2064,cat,dog,bear,elephant,bird,boat,knife,chair,keyboard,oven,bottle,bicycle,car,clock,truck,airplane
n02125311_26497,cat,dog,bear,bird,keyboard,elephant,knife,chair,bottle,oven,clock,bicycle,boat,truck,car,airplane
n02125311_28447,cat,bird,elephant,dog,bear,oven,knife,chair,bicycle,boat,truck,keyboard,bottle,car,clock,airplane
n02125311_36651,cat,dog,elephant,bear,bird,keyboard,bottle,chair,knife,clock,boat,oven,car,truck,bicycle,airplane
n02125311_37753,cat,dog,bird,keyboard,bear,elephant,bottle,boat,clock,oven,knife,car,chair,truck,bicycle,airplane
n02125311_41798,cat,bear,dog,elephant,bird,chair,oven,knife,keyboard,boat,car,clock,bottle,truck,bicycle,airplane
n02125311_4683,cat,dog,bird,bear,clock,keyboard,knife,boat,bottle,elephant,truck,chair,car,oven,bicycle,airplane
n02125311_5229,cat,dog,bear,bird,oven,elephant,keyboard,car,boat,clock,knife,chair,bottle,truck,bicycle,airplane
n02125311_60143,cat,dog,keyboard,bear,knife,elephant,bird,chair,boat,clock,bottle,oven,car,truck,bicycle,airplane
n02125311_8689,cat,dog,bear,bird,chair,elephant,keyboard,knife,clock,bottle,bicycle,boat,oven,truck,car,airplane
