image_name,participant_id,correct
n03085013_11685,15,0
n03196217_7414,15,1
n02134418_573,15,0
n02708093_1094,15,1
n02690373_9659,15,1
n03041632_3101,15,1
n02708093_107,15,1
n02708093_3504,15,1
n04505470_4978,15,1
n02123394_8605,15,1
n02791124_60,15,1
n01530575_3903,15,1
n02504458_1291,15,1
n04467665_71480,15,1
n02814533_1934,15,1
n03417042_4664,15,1
n02134084_134,15,1
n02123159_5993,15,1
n02134084_16430,15,0
n02690373_4144,15,1
n02133161_1427,15,1
n04429376_17078,15,1
n02791124_4595,15,0
n04505470_5063,15,1
n02690373_3912,15,1
n04111531_8537,15,0
n02134084_3306,15,1
n01514859_3837,15,0
n02708093_8379,15,1
n01860187_38598,15,1
n01818515_2312,15,1
n03100240_17417,15,1
n02504458_7013,15,1
n02132136_10445,15,1
n02951358_4999,18,1
n04111531_10555,18,1
n01622779_1961,18,1
n02092339_7356,18,1
n02690373_2408,18,1
n02690373_18845,18,1
n02090379_1932,18,1
n02123159_3996,18,1
n02951358_6089,18,1
n02133161_14841,18,1
n02708093_960,18,1
n02690373_4784,18,1
n02134084_20702,18,1
n02835271_15572,18,1
n02504013_4686,18,0
n01860187_7878,18,1
n02056570_727,18,1
n02504458_7472,18,1
n04591713_6980,18,1
n02134418_1083,18,0
n02097298_8119,18,1
n03085013_22980,18,1
n02124075_4933,18,1
n02133161_252,18,1
n04579145_2276,18,0
n03796401_7179,18,0
n03041632_4590,18,0
n02107574_3775,18,1
n04467665_21603,18,1
n02690373_5845,18,1
n04429376_22381,18,1
n02106030_889,18,0
n02504458_6635,18,1
n03792782_11306,18,1
n02504458_7302,18,1
n02504013_21041,18,1
n03041632_48062,18,1
n04505470_8018,18,1
n02690373_12505,18,1
n04591713_457,18,1
n02504013_10410,18,1
n02133161_4685,18,1
n03417042_17513,18,1
n02089078_8273,18,1
n04111531_10710,18,1
n02835271_7350,18,1
n02504013_6148,18,1
n02504458_5190,18,1
n04557648_9043,18,0
n02123159_7390,18,1
n03417042_1853,18,1
n03983396_17262,18,0
n03417042_8076,18,1
n02708093_1128,18,1
n02814533_29367,18,1
n03196217_11054,18,1
n03792782_4210,18,1
n04548280_6290,19,1
n02106550_6482,19,1
n04560804_14491,19,1
n02814533_4446,19,1
n02814533_7769,19,1
n02123159_2663,19,1
n03792782_7667,19,1
n02835271_21211,19,1
n04111531_22120,19,1
n02132136_803,19,1
n02504013_174,19,1
n03041632_3171,19,1
n02095570_4436,19,1
n02690373_20331,19,1
n02835271_11922,19,1
n02814533_82674,19,1
n04111531_4370,19,1
n03417042_7682,19,1
n02690373_8592,19,1
n04111531_5756,19,1
n04429376_7892,19,0
n02504013_10346,19,1
n04111531_9178,19,1
n03937543_3196,19,1
n04505470_6955,19,1
n04111531_2462,19,0
n04111531_8009,19,1
n04612504_37673,19,1
n02951358_10162,19,0
n02835271_2900,19,1
n02107908_3447,19,1
n02814533_26334,19,1
n02690373_10006,19,1
n04548280_1440,19,1
n02033041_17119,19,1
n04548280_9801,19,1
n04612504_2471,19,1
n02835271_9862,19,1
n02132136_3466,19,1
n02123045_9349,19,1
n02690373_9709,19,1
n04548280_541,19,1
n02113712_913,19,1
n02951358_6637,19,1
n02096437_1559,19,1
n04111531_22263,19,1
n02504013_19694,19,1
n02504013_6865,19,1
n02108000_6970,19,1
n02013706_6035,19,1
n03196217_3868,19,1
n04548280_5068,19,1
n02132136_6777,19,1
n02835271_5814,20,1
n03196217_3272,20,1
n02123394_2765,20,1
n03041632_17338,20,1
n03041632_11495,20,1
n02690373_3709,20,1
n04505470_8828,20,1
n04505470_4486,20,1
n03983396_1147,20,1
n02708093_7032,20,1
n02951358_34926,20,1
n04285008_5032,20,1
n03796401_1791,20,1
n04099969_7545,20,1
n02708093_7069,20,1
n03792782_4067,20,1
n03376595_9536,20,1
n03041632_51225,20,1
n03085013_20805,20,1
n03041632_44133,20,1
n04111531_20429,20,1
n04505470_286,20,1
n03417042_7506,20,1
n03376595_7262,20,1
n01843065_7445,20,1
n02835271_20903,20,1
n02002724_1654,20,1
n03041632_18995,20,1
n02708093_3289,20,1
n02125311_60143,20,1
n03041632_37513,20,1
n03792782_44390,20,1
n02504013_3861,20,1
n03662601_22726,20,0
n03196217_886,20,0
n02504458_8103,20,1
n02823428_10946,20,1
n02823428_3178,20,1
n03662601_12995,20,1
n03085013_19343,20,1
n03041632_29862,20,1
n03041632_29125,20,1
n02123597_11271,20,1
n03085013_21973,22,0
n04099969_9194,22,0
n03100240_21334,22,1
n04429376_8105,22,1
n02125311_20209,22,0
n02951358_26227,22,1
n01558993_12968,22,1
n02089867_5477,22,1
n02690373_9401,22,1
n03792782_10929,22,0
n02504013_2974,22,1
n03041632_44230,22,1
n03041632_2058,22,1
n04467665_13225,22,1
n02690373_9537,22,1
n02123045_10431,22,1
n04111531_21822,22,1
n02504458_6602,22,1
n02504013_1785,22,1
n02690373_891,22,1
n02094114_7024,22,0
n02690373_9322,22,1
n03792782_12433,22,1
n02125311_37753,22,1
n04111531_11589,22,1
n03196217_8251,22,1
n02823428_14010,22,1
n02814533_74433,22,1
n02125311_2064,22,1
n04111531_807,22,0
n02504458_3891,22,1
n02504458_3906,22,1
n03796401_16472,22,1
n03662601_33002,22,1
n02123159_5950,22,1
n04467665_58341,22,1
n02099601_5760,22,1
n02791124_2009,22,0
n03344393_8798,22,1
n02132136_7507,22,0
n02951358_6617,22,1
n02504458_1000,22,1
n03983396_5394,22,1
n04548280_4582,22,1
n03100240_4173,22,1
n02011460_5735,22,1
n03417042_9480,23,1
n04273569_13641,23,1
n02504013_20780,23,1
n02111500_4875,23,1
n02814533_88088,23,1
n01601694_9470,23,1
n04505470_10211,23,1
n03041632_37618,23,0
n04560804_11696,23,0
n03196217_7918,23,1
n03041632_45326,23,1
n02504013_1865,23,1
n04548280_5845,23,1
n04612504_10725,23,1
n02125311_28447,23,0
n02504458_1790,23,0
n03376595_9025,23,0
n02094258_1036,23,1
n03196217_3730,23,1
n04099969_12913,23,1
n04591713_3608,23,1
n04557648_665,23,1
n02123597_1601,23,0
n04285008_7096,23,1
n02124075_15031,23,1
n03792782_52665,23,1
n02835271_8417,23,1
n02113624_4001,23,0
n03041632_22286,23,1
n02690373_9318,23,1
n04467665_70988,23,1
n02814533_42481,23,1
n04111531_4879,23,0
n04111531_2023,23,1
n02814533_874,23,1
n03196217_8726,23,0
n02835271_17617,23,1
n02690373_5581,23,1
n03792782_9635,23,1
n04273569_4584,23,1
n03662601_326,23,1
n02056570_1691,23,0
n01798484_2289,23,1
n02504013_6212,23,1
n02823428_1493,23,1
n02835271_7628,23,1
n04505470_7946,23,1
n02125311_9356,23,1
n02107574_4993,23,1
n03662601_32251,23,1
n03417042_9689,23,1
n04111531_4585,24,1
n02690373_7748,24,1
n03041632_47410,24,0
n02132136_9232,24,1
n03041632_7090,24,1
n04548280_3125,24,1
n02125311_26497,24,1
n03041632_6309,24,0
n03662601_10716,24,0
n03041632_120,24,1
n03041632_49513,24,1
n02814533_73944,24,1
n02690373_10181,24,1
n02133161_12901,24,0
n02690373_3139,24,1
n04429376_29463,24,1
n04557648_3679,24,1
n01855032_5743,24,1
n02951358_15730,24,1
n03344393_732,24,1
n03796401_3695,24,1
n04505470_10786,24,1
n02690373_6319,24,1
n04548280_8225,24,1
n03344393_3978,24,1
n02791124_6368,24,1
n03792782_10490,24,1
n04111531_22563,24,1
n03376595_6012,24,0
n04285008_12438,24,1
n04505470_650,24,1
n03085013_18763,24,1
n02690373_11799,24,1
n03344393_7175,24,1
n03041632_4787,24,0
n02133161_2399,24,1
n03085013_16724,24,1
n03100240_1194,24,1
n03792782_15431,24,1
n04467665_2,24,1
n02134418_2367,25,1
n03085013_23648,25,1
n02091831_6436,25,1
n02123597_5951,25,1
n04285008_9774,25,1
n04099969_6944,25,1
n02814533_27597,25,1
n04560804_13665,25,1
n04285008_7325,25,1
n02132136_511,25,1
n03796401_7104,25,0
n01820546_4631,25,1
n02133161_18639,25,1
n02504013_5783,25,1
n03376595_7959,25,0
n03041632_45775,25,1
n02708093_1430,25,1
n02132136_5315,25,1
n02708093_864,25,1
n03100240_6526,25,1
n04111531_5643,25,0
n02835271_3280,25,1
n02134418_4657,25,1
n04111531_8658,25,1
n03085013_20349,25,1
n03100240_7113,25,1
n02108551_20183,25,1
n04111531_12903,25,1
n02690373_2908,25,1
n03662601_1197,25,1
n04429376_45669,25,1
n02124075_7323,25,1
n02132136_8650,25,1
n02823428_7300,25,1
n03041632_47234,25,1
n04111531_13479,25,1
n04429376_24073,25,0
n02123394_4542,25,1
n03085013_7477,25,1
n04560804_14130,25,1
n04111531_9026,25,1
n03662601_8778,25,1
n02835271_15617,25,1
n03100240_8588,25,1
n02134418_5464,26,1
n02028035_26229,26,1
n02835271_7900,26,1
n03796401_16603,26,1
n02132136_31133,26,1
n02125311_41798,26,1
n04505470_4684,26,1
n02504013_1844,26,0
n02027492_1678,26,1
n03376595_9650,26,0
n04111531_8263,26,1
n04548280_8583,26,1
n02102040_4392,26,1
n02002556_1936,26,1
n02132136_7842,26,1
n02690373_4409,26,1
n01819313_3638,26,1
n02814533_83614,26,1
n03041632_54627,26,1
n03792782_24722,26,1
n03196217_7867,26,1
n04285008_6439,26,1
n04273569_3598,26,1
n02091032_7280,26,0
n03041632_20194,26,1
n03041632_5640,26,1
n02504013_11159,26,0
n03937543_828,26,0
n04591713_7408,26,1
n02690373_9086,26,1
n02791124_4296,26,1
n03085013_6986,26,1
n02097130_2321,26,1
n02102480_12073,26,1
n04099969_8018,26,1
n03792782_12752,26,1
n03041632_42472,26,1
n02093859_2564,26,0
n04111531_4939,26,1
n03041632_29276,26,1
n03041632_36280,26,1
n02123394_1756,26,0
n03792782_51686,26,1
n02017213_17013,26,1
n02006656_30849,26,1
n01796340_5058,26,1
n02690373_4015,26,1
n03796401_24543,26,1
n02814533_31493,26,1
n02835271_1425,26,1
n04612504_8599,28,1
n01795545_1515,28,1
n02123394_513,28,1
n02132136_6459,28,1
n04560804_14781,28,0
n02791124_3117,28,0
n04111531_2937,28,1
n04548280_12615,28,1
n04111531_9611,28,1
n04505470_4724,28,1
n04467665_59160,28,1
n03085013_22744,28,1
n03196217_6467,28,0
n01829413_4190,28,1
n04099969_4100,28,1
n04111531_3671,28,1
n02690373_4024,28,1
n02123597_6517,28,1
n02823428_1491,28,1
n02028035_23375,28,1
n02814533_25986,28,1
n04285008_4834,28,0
n03085013_3804,28,1
n03085013_2432,28,1
n03100240_3205,28,1
n02094433_5663,28,0
n03417042_1126,28,1
n03041632_46422,28,1
n02504458_7867,28,1
n04429376_54570,28,0
n01855672_7426,28,1
n02690373_1837,28,0
n03417042_4462,28,1
n03792782_51156,28,1
n04111531_4116,28,1
n03662601_27025,28,1
n03792782_6023,28,1
n02814533_45692,28,1
n02132136_1393,28,1
n03041632_34676,28,1
n03376595_7835,28,1
n02123159_1008,28,1
n04285008_13197,28,1
n03376595_1135,28,0
n04557648_3729,28,0
n03085013_2064,27,1
n02025239_3073,27,1
n01592084_3955,27,1
n02690373_5465,27,1
n04505470_6421,27,1
n03662601_8406,27,1
n03376595_54,27,1
n02504458_5507,27,1
n03983396_14652,27,1
n02504458_4117,27,1
n03041632_4806,27,1
n04548280_3531,27,1
n02951358_31973,27,1
n04505470_4997,27,1
n04099969_5190,27,1
n02028035_4569,27,1
n03796401_8037,27,1
n04467665_61792,27,1
n02093647_1494,27,1
n02504458_6898,27,1
n02123394_525,27,1
n02134418_134,27,0
n04548280_2989,27,1
n04467665_45963,27,1
n03196217_3358,27,1
n02132136_9557,27,1
n02132136_6817,27,1
n03376595_2234,27,1
n02504458_1302,27,1
n02708093_1131,27,1
n02106662_18900,27,1
n02093754_5012,27,1
n02132136_131,27,1
n02708093_4783,27,1
n03041632_12651,27,1
n02123597_10,27,1
n02027492_9899,27,1
n03417042_27497,27,1
n02814533_35442,27,1
n02708093_170,27,1
n02504458_7144,27,1
n02814533_27484,27,1
n02504013_3224,27,1
n02099712_4066,27,1
n03376595_19102,27,1
n04429376_54538,27,1
n02111129_1530,27,1
n04111531_4868,27,1
n02134084_23292,30,1
n02504458_4553,30,1
n02123159_6960,30,1
n03085013_7613,30,1
n03041632_50332,30,0
n04285008_7900,30,1
n01592084_2422,30,1
n02690373_18412,30,1
n02100583_3987,30,1
n02124075_4189,30,1
n02835271_2960,30,1
n04111531_4146,30,1
n04111531_9613,30,1
n03792782_63173,30,1
n04548280_5013,30,1
n03041632_11700,30,1
n02690373_2232,30,1
n04429376_19103,30,1
n03792782_16408,30,1
n02105641_8995,30,1
n02835271_7311,30,1
n02708093_2588,30,1
n04505470_2709,30,1
n03041632_77022,30,1
n02835271_12981,30,1
n04612504_4199,30,1
n03041632_12748,30,1
n04111531_1004,30,1
n03417042_29384,30,1
n04560804_1089,30,1
n03100240_10742,30,1
n03041632_22570,30,1
n03417042_10885,30,1
n04111531_5357,30,0
n02125311_8689,30,1
n02085936_5775,30,1
n02814533_12925,30,1
n04111531_7965,30,1
n04099969_36200,30,1
n04505470_3433,30,1
n02124075_13772,30,1
n02690373_1050,30,1
n03662601_4925,30,1
n03376595_209,30,1
n03417042_8295,30,1
n02835271_2594,30,1
n02690373_7432,30,1
n01819313_3638,31,1
n03100240_2503,31,1
n04111531_22291,31,0
n02106662_18900,31,1
n02690373_6576,31,1
n04548280_5845,31,1
n02690373_18412,31,1
n03376595_14563,31,0
n02123597_1367,31,1
n02107312_1546,31,1
n04285008_4834,31,1
n02123597_1601,31,1
n02690373_1491,31,1
n02690373_9659,31,1
n02951358_4451,31,1
n02835271_10414,31,1
n04111531_9613,31,1
n02690373_2217,31,1
n02123159_6483,31,1
n04505470_4978,31,1
n04273569_4584,31,1
n03344393_6713,31,1
n03376595_209,31,1
n02109525_23299,31,1
n02123394_1756,31,1
n03417042_22297,31,1
n02091032_6740,31,1
n04548280_1440,31,1
n02134084_20702,31,0
n04505470_5007,31,1
n02123045_10717,31,1
n04111531_10555,31,1
n04579145_6400,31,1
