image_name,participant_id,correct
n02690373_5374,4,0
n03417042_10885,4,0
n03417042_5576,4,0
n04548280_4392,4,0
n04111531_7965,4,0
n02132136_25897,4,0
n03100240_3073,4,0
n02708093_8379,4,0
n04111531_22120,4,0
n02814533_96168,4,0
n02093647_1494,4,0
n04548280_711,4,0
n04560804_1089,4,0
n03376595_4242,4,0
n04591713_2032,4,0
n02125311_37753,4,1
n02133161_4813,4,1
n02791124_8056,4,0
n04548280_5013,4,0
n02504458_7302,4,0
n02123045_10431,4,1
n02132136_2313,4,0
n03085013_5726,4,0
n02123394_2461,4,0
n02504013_6212,4,1
n04111531_5168,4,1
n04505470_4724,4,0
n02690373_2837,4,0
n03983396_7378,4,0
n03796401_19777,4,0
n04505470_10786,4,0
n02690373_891,4,0
n04111531_9910,4,0
n04111531_4904,4,0
n03085013_23549,4,0
n02951358_3452,4,0
n02823428_10946,4,0
n02690373_1050,4,1
n03417042_7506,4,0
n02104365_2334,4,0
n01622779_1364,4,0
n02123597_11271,2,1
n03100240_21334,2,1
n02133161_1433,2,1
n03344393_7018,2,1
n04467665_2200,2,1
n03376595_7262,2,1
n04591713_6069,2,1
n02107908_3447,2,0
n04560804_14491,2,0
n02504013_6148,2,1
n02132136_3466,2,0
n04505470_3957,2,1
n02814533_45692,2,1
n02708093_1128,2,1
n02125311_1469,2,0
n04505470_8018,2,0
n02708093_2530,2,1
n02835271_7900,2,1
n02504013_11159,2,0
n02690373_9687,2,1
n03085013_11359,2,0
n02134418_573,2,0
n04557648_12225,2,1
n04285008_7082,2,1
n02504013_15825,2,1
n04285008_16670,2,0
n01828970_2030,2,1
n02504458_8103,2,1
n02028035_26229,2,1
n02123597_1367,2,0
n03662601_326,2,1
n03041632_120,2,1
n04505470_4854,2,1
n02123394_8605,2,0
n02814533_874,2,1
n02094114_7024,2,0
n02133161_4685,2,0
n01601694_9470,2,0
n02690373_13613,2,1
n02690373_18234,2,1
n04548280_6290,2,1
n04429376_17078,2,0
n02111500_2733,2,1
n04429376_10128,2,1
n03041632_13203,2,1
n02690373_3912,2,0
n02708093_3750,2,1
n02690373_10006,2,0
n03041632_11327,2,0
n02106030_889,2,1
n04111531_22020,2,1
n02951358_2416,2,1
n02134418_1083,5,0
n02113624_613,5,0
n03085013_22175,5,1
n04505470_3286,5,1
n02690373_9537,5,0
n01818515_8968,5,1
n04505470_2389,5,1
n02823428_1493,5,1
n01824575_3514,5,0
n03937543_2232,5,0
n02504013_21041,5,1
n02134084_20702,5,1
n03937543_3196,5,1
n03796401_1791,5,1
n03796401_40,5,1
n02504013_6857,5,1
n04429376_7892,5,0
n02690373_7408,5,1
n02504013_20780,5,1
n02835271_11995,5,0
n03041632_20194,5,1
n04111531_4939,5,0
n04612504_12864,5,1
n02814533_16767,5,1
n02504013_5087,5,0
n01537544_8859,5,1
n04612504_8599,5,1
n04505470_650,5,1
n02690373_2447,5,1
n02092339_3174,5,1
n03983396_899,5,0
n03085013_20349,5,1
n02112018_10174,5,1
n02108915_7266,5,1
n02134084_27094,5,1
n03792782_32341,5,0
n03041632_36280,5,1
n02791124_11523,5,0
n03100240_12065,5,1
n02134084_7387,5,0
n03041632_6309,5,0
n02098286_4425,5,0
n02002556_1936,5,1
n02132136_1393,7,0
n02108422_12370,7,1
n02708093_1231,7,1
n03796401_24543,7,0
n02017213_15262,7,0
n02814533_3375,7,1
n03085013_16724,7,1
n04099969_1527,7,1
n03196217_8251,7,1
n03792782_9354,7,0
n04429376_294,7,0
n02791124_2057,7,0
n02835271_3280,7,0
n04579145_934,7,1
n02123597_11798,7,0
n02823428_7570,7,1
n03796401_8100,7,0
n02123394_8164,7,1
n02708093_170,7,0
n03085013_22980,7,0
n02835271_9862,7,0
n02690373_13317,7,0
n04579145_2276,7,0
n02094258_1036,7,0
n03792782_11306,7,1
n02504013_3503,7,0
n04505470_10211,7,0
n04111531_4879,7,0
n02708093_8073,7,1
n02823428_8404,7,1
n02123159_6294,7,0
n04111531_22563,7,0
n02690373_4144,7,1
n02134084_16430,7,0
n02690373_9318,7,1
n03792782_18947,7,0
n03041632_22570,7,1
n02690373_6831,7,1
n04505470_4486,7,1
n03376595_8917,7,0
n02504458_155,7,0
n03376595_7959,7,0
n04505470_3597,7,1
n03041632_5916,7,1
n03041632_45326,7,1
n02123045_9305,7,1
n02835271_2594,7,1
n04273569_4772,7,1
n03792782_4067,7,1
n02504458_3891,8,1
n03983396_14652,8,0
n04591713_3894,8,1
n04560804_13665,8,1
n02504013_9466,8,0
n02134084_833,8,0
n03662601_10425,8,1
n04111531_13391,8,1
n02132136_6823,8,1
n01531178_2725,8,0
n03792782_176,8,0
n04591713_3608,8,0
n02690373_3272,8,1
n02132136_31133,8,1
n03983396_11715,8,1
n03792782_63173,8,0
n02823428_14010,8,1
n02123597_7497,8,0
n02690373_4784,8,1
n03085013_7477,8,1
n03085013_21127,8,0
n04111531_5093,8,1
n04099969_12913,8,1
n03041632_3171,8,1
n03041632_54627,8,0
n04111531_11655,8,1
n02690373_4061,8,1
n02096294_12418,8,1
n04111531_21822,8,1
n02111129_1530,8,1
n03344393_399,8,0
n03196217_3358,8,0
n03041632_11797,8,0
n03792782_1466,8,0
n03417042_5257,8,0
n02690373_2498,8,1
n02132136_8650,8,0
n04579145_6635,8,1
n04548280_8246,8,1
n03937543_668,8,1
n03376595_54,8,0
n03196217_11054,8,1
n04505470_26,8,1
n02056570_727,10,0
n02690373_2856,10,1
n02133161_10324,10,1
n02123394_6698,10,1
n04111531_7106,10,0
n03662601_10716,10,1
n03085013_4281,10,0
n03100240_159,10,1
n02123045_7902,10,1
n02089867_5477,10,1
n02708093_2588,10,1
n03041632_87339,10,0
n02791124_2009,10,1
n02504013_3821,10,1
n02133161_12901,10,0
n02690373_6697,10,0
n03085013_18763,10,1
n02056570_1691,10,0
n03792782_5405,10,1
n03100240_11107,10,1
n03662601_30161,10,1
n01829413_4190,10,1
n03085013_2640,10,1
n04099969_1126,10,1
n02132136_7584,10,1
n02011460_7877,10,1
n02125311_9356,10,1
n03041632_2630,10,1
n03796401_21290,10,1
n01817953_1534,10,0
n02835271_18386,10,1
n04111531_6609,10,1
n03376595_2716,10,1
n02951358_6617,10,1
n02814533_26334,10,0
n02132136_23853,10,0
n03041632_35260,10,0
n03792782_16433,10,1
n02708093_7069,10,1
n04285008_11965,10,1
n03085013_2432,10,0
n02107312_1546,11,1
n04557648_3729,11,0
n01622779_1961,11,1
n02835271_2900,11,0
n03417042_29384,11,0
n04111531_2937,11,1
n02123597_4813,11,0
n02814533_82674,11,0
n03417042_2204,11,0
n02133161_1872,11,1
n04111531_2023,11,0
n02504458_6635,11,0
n03417042_9096,11,1
n03041632_44133,11,1
n04111531_505,11,1
n03041632_51225,11,1
n03041632_16104,11,1
n03792782_1475,11,1
n02690373_18412,11,1
n04560804_17045,11,0
n02123159_12957,11,1
n02835271_1425,11,1
n03376595_6012,11,0
n02125311_26497,11,1
n02105641_14112,11,0
n04273569_4584,11,1
n02835271_17617,11,0
n04111531_23830,11,1
n04285008_16747,11,1
n03792782_10929,11,1
n04111531_7283,11,1
n04111531_10710,11,0
n01514859_8222,11,1
n02125311_20209,11,0
n02013706_6035,11,1
n03417042_3171,11,1
n01820546_4631,11,1
n02133161_3183,11,1
n02132136_7863,11,1
n02133161_489,11,1
n04099969_7545,11,0
n02504458_7013,11,1
n04285008_6877,11,1
n02134084_18800,11,0
n03041632_22472,11,1
n04467665_58341,11,1
n03417042_5249,11,0
n04591713_7408,11,1
n03041632_76163,11,0
n02132136_25168,11,1
n02835271_7350,13,1
n03792782_4210,13,1
n03983396_17262,13,0
n02133161_11329,13,1
n03041632_11495,13,0
n03417042_15179,13,1
n02124075_13772,13,1
n04467665_2,13,1
n02109525_23299,13,1
n02504013_2945,13,0
n02708093_5127,13,1
n02504458_5507,13,1
n01796340_5058,13,0
n02132136_9557,13,1
n04467665_44850,13,1
n03937543_1358,13,0
n03085013_22489,13,0
n02134084_1689,13,1
n04548280_9867,13,1
n02504013_2476,13,1
n02132136_7507,13,1
n04429376_9517,13,0
n02134084_3306,13,1
n03344393_10033,13,1
n02102040_4392,13,0
n04560804_11696,13,1
n02504458_1600,13,1
n04111531_11589,13,1
n03344393_6849,13,1
n02504458_1302,13,1
n02085936_5775,13,1
n04099969_4100,13,1
n03196217_6467,13,0
n02791124_4296,13,0
n03662601_27165,13,1
n02089078_8273,13,0
n04548280_4582,13,1
n01558993_6287,13,1
n03983396_10230,13,1
n02835271_12981,13,1
n03417042_1126,13,1
n02708093_3504,13,1
n02123159_3996,13,0
n03041632_29125,13,1
n02814533_35442,13,1
n03085013_22928,13,1
n03983396_10362,13,1
n02124075_7323,13,0
n02504458_4117,13,0
n04273569_13641,13,1
n03100240_3528,13,1
n04099969_13775,13,0
n03417042_1853,13,0
n02123394_525,13,0
n02690373_7748,13,0
n03100240_2012,13,1
n03376595_3233,13,1
n03100240_2195,13,1
n03376595_9650,16,0
n02690373_866,16,1
n04285008_6439,16,1
n04111531_16583,16,1
n04579145_2046,16,0
n03376595_19102,16,1
n04548280_2091,16,1
n03417042_12013,16,1
n02791124_4261,16,1
n02690373_1974,16,1
n03662601_8406,16,1
n02504013_3224,16,0
n03796401_9219,16,1
n03085013_16115,16,1
n03100240_17393,16,1
n02690373_2908,16,1
n02690373_9531,16,1
n02017213_17013,16,0
n02104029_7335,16,1
n02106030_17418,16,1
n03041632_52371,16,1
n02690373_3139,16,1
n01818515_2312,16,1
n03196217_11290,16,1
n03376595_1135,16,1
n03041632_49513,16,1
n02504013_6118,16,1
n03041632_29862,16,1
n02814533_40876,16,0
n04285008_5032,16,1
n04111531_9613,16,0
n04111531_4370,16,1
n03196217_3086,16,0
n04505470_7312,16,1
n03796401_3695,16,1
n02504013_6897,16,1
n02504458_7144,16,1
n02504013_1865,16,1
n04111531_21918,16,1
n03792782_44390,16,1
n03085013_18623,16,1
n02123597_5951,16,1
n02096437_1559,16,0
n03085013_26325,16,0
n02504458_13354,16,0
n02504013_8614,16,0
n04099969_6944,16,1
n03100240_3928,16,1
n02504013_1844,16,0
n01829413_5505,16,0
n02134418_4657,16,0
n02504013_593,16,0
n02504013_93,16,0
n02134418_88,16,0
n03041632_42196,15,1
n03041632_46422,15,1
n03196217_3272,15,1
n04429376_24073,15,0
n03041632_45090,15,1
n02504458_1291,15,0
n02504458_800,15,0
n03085013_23648,15,0
n04505470_6421,15,1
n02690373_9322,15,1
n03376595_7835,15,0
n02835271_1487,15,1
n02708093_1094,15,1
n03417042_16403,15,1
n04467665_72639,15,1
n04285008_9774,15,1
n04429376_54538,15,0
n03041632_24277,15,1
n03983396_971,15,0
n04505470_8828,15,0
n02690373_20331,15,1
n03376595_5876,15,0
n03792782_8658,15,0
n03196217_5995,15,0
n02132136_9232,15,1
n02504458_7867,15,0
n02690373_1491,15,1
n02123597_6333,15,1
n02504013_218,15,1
n02125311_12020,15,0
n02123597_10,15,1
n02504458_6602,15,0
n02690373_10285,15,0
n04505470_3433,15,1
n04111531_1794,15,0
n03662601_33002,15,1
n03792782_20387,15,1
n02125311_36651,15,1
n04111531_409,15,0
n03100240_3205,15,1
n03937543_10101,15,1
n04111531_20429,15,1
n01558993_14305,15,1
n04505470_6955,15,0
n03662601_4255,15,0
n01798484_2289,15,0
n02504013_19694,15,0
n02690373_1837,15,0
n04548280_1947,15,1
n04111531_1004,15,0
n03041632_24561,15,1
n04505470_4997,15,0
n03937543_3133,15,0
n04612504_10725,15,1
n02835271_15960,18,1
n04548280_2411,18,1
n04111531_8009,18,0
n02104029_3121,18,0
n03662601_4925,18,1
n02504013_10580,18,0
n04273569_5891,18,0
n02133161_8679,18,1
n02100735_10276,18,0
n04111531_8263,18,1
n04557648_2703,18,0
n04548280_5068,18,1
n02951358_10162,18,0
n04111531_22291,18,1
n02013706_1024,18,0
n02123159_2663,18,0
n03100240_7113,18,1
n02025239_7274,18,1
n03344393_5423,18,1
n04429376_29463,18,1
n02690373_3090,18,1
n02814533_4446,18,0
n02123394_513,18,0
n04467665_55374,18,1
n04548280_8225,18,0
n02504013_174,18,0
n02123159_7390,18,1
n02835271_15572,18,1
n04591713_2043,18,0
n02690373_3326,18,1
n02123159_6960,18,1
n02027492_9899,18,1
n02951358_4451,18,1
n04111531_8537,18,0
n04591713_5201,18,0
n02690373_6319,18,1
n04273569_17179,18,1
n02124075_4933,18,1
n02132136_10445,18,1
n02690373_9659,18,1
n04285008_901,18,0
n04111531_8193,18,1
n01582220_9857,18,1
n04111531_3076,18,1
n04612504_2129,18,0
n03196217_1423,18,0
n03041632_2058,18,0
n03041632_77022,18,1
n02690373_19134,18,1
n03792782_12433,19,1
n03796401_7104,19,0
n03041632_5801,19,0
n03196217_10634,19,0
n03041632_3247,19,1
n04429376_8105,19,0
n02690373_763,19,0
n04111531_14934,19,1
n02123159_5950,19,1
n04099969_17056,19,1
n02134418_2367,19,1
n02095570_2773,19,0
n03196217_886,19,0
n01558993_12968,19,1
n04612504_37673,19,0
n01818515_7947,19,0
n03983396_1147,19,1
n04429376_19103,19,0
n04111531_8818,19,1
n03937543_828,19,0
n04548280_3531,19,1
n04285008_8880,19,1
n02835271_15617,19,1
n02823428_7300,19,1
n02835271_21558,19,1
n02105641_8995,19,1
n03796401_23347,19,1
n02504013_6722,19,1
n04285008_11688,19,1
n03085013_3804,19,1
n03041632_14774,19,0
n02504013_4955,19,1
n02823428_334,19,1
n02108551_26509,19,0
n02133161_5822,19,0
n02504013_7659,19,0
n04560804_14781,19,1
n02099849_1285,19,1
n01819313_3638,19,1
n03796401_2543,19,1
n02814533_35294,19,1
n03100240_441,19,1
n02791124_60,19,1
n02002724_1654,19,1
n04429376_52173,19,0
n02814533_12925,19,1
n02133161_4043,19,0
n01860187_7878,19,1
n02504013_4590,19,1
n02690373_10374,19,1
n02690373_11799,19,1
n02708093_4783,19,1
n02093256_12628,19,1
n04429376_57425,19,0
n02107574_4993,19,1
n02134418_4696,20,0
n02125311_28447,20,0
n01796340_11254,20,0
n03041632_47234,20,1
n04467665_1187,20,1
n04099969_23293,20,0
n02124075_5848,20,1
n02835271_7628,20,1
n04505470_206,20,1
n02504013_5783,20,0
n04111531_9939,20,0
n04579145_558,20,1
n03792782_22856,20,1
n03983396_5394,20,1
n04560804_4138,20,1
n02134418_2884,20,1
n04548280_8510,20,1
n02814533_5110,20,1
n03937543_4203,20,1
n03417042_4462,20,0
n03100240_4173,20,1
n02690373_2075,20,1
n04557648_310,20,0
n03085013_21973,20,1
n03417042_10965,20,1
n04505470_207,20,0
n02094433_5663,20,0
n03196217_2628,20,0
n02814533_83614,20,1
n04273569_3897,20,1
n02134418_134,20,0
n03376595_15542,20,0
n02097130_2321,20,1
n02690373_5465,20,1
n03792782_11921,20,1
n04612504_27571,20,1
n02814533_7769,20,1
n02690373_2408,22,1
n02504013_15276,22,0
n02033041_17119,22,0
n04560804_14130,22,0
n02951358_15730,22,1
n02951358_9103,22,1
n02123159_6483,22,1
n04111531_1708,22,0
n04111531_9178,22,1
n02690373_3468,22,0
n02690373_4015,22,0
n04548280_2045,22,1
n03041632_44363,22,0
n02106662_5916,22,0
n03662601_1197,22,0
n02690373_6491,22,1
n02814533_25986,22,1
n04467665_61792,22,0
n02133161_955,22,0
n03937543_7520,22,0
n02504013_4159,22,1
n04467665_17283,22,1
n02690373_2217,22,1
n02690373_2882,22,1
n04111531_27,22,0
n03041632_32054,22,0
n03662601_13715,22,0
n01514859_3837,22,0
n03041632_12748,22,1
n02006656_30849,22,0
n04579145_6400,22,1
n01530575_3903,22,0
n04612504_4199,22,1
n02835271_21211,22,1
n02123597_1601,22,1
n04285008_7900,22,1
n04285008_4834,22,1
n04505470_3905,22,1
n04111531_12903,23,1
n02123045_7197,23,1
n03417042_21270,23,1
n04560804_154,23,0
n02007558_7614,23,1
n04505470_3261,23,1
n01820546_1354,23,1
n04429376_22381,23,0
n04111531_9611,23,0
n03041632_35116,23,0
n02690373_5845,23,0
n04467665_707,23,0
n03100240_8588,23,1
n03376595_14563,23,1
n04111531_523,23,0
n01592084_3955,23,1
n04548280_2989,23,1
n04273569_3052,23,1
n02504013_1785,23,0
n03041632_11700,23,1
n03796401_3376,23,0
n03196217_3868,23,1
n03196217_4970,23,0
n03792782_15431,23,0
n04111531_5756,23,0
n02093859_2564,23,0
n02090379_3045,23,1
n01855672_7426,23,1
n02098286_2798,23,1
n03376595_17811,23,0
n03792782_51156,23,1
n02690373_6363,23,1
n04111531_4155,23,0
n02124075_7520,23,0
n02132136_5138,23,1
n03376595_14240,23,1
n04560804_6469,23,1
n02132136_7842,23,1
n02504458_5697,23,0
n04111531_13479,23,1
n02791124_6368,23,0
n04505470_7721,23,1
n02134084_22426,23,1
n04467665_59160,23,1
n02708093_960,23,1
n04467665_45963,23,1
n04612504_2471,23,1
n04548280_1440,23,1
n02814533_29367,23,1
n02690373_8592,23,1
n03376595_2234,23,1
n02835271_15639,23,1
n03376595_9025,23,0
n03417042_9693,23,1
n03983396_8837,23,1
n03796401_8037,23,1
n02132136_50,24,0
n02708093_2650,24,0
n03792782_26306,24,1
n01622779_9829,24,0
n02107574_3775,24,0
n03041632_27960,24,0
n02708093_2824,24,1
n02132136_5315,24,0
n02134084_3898,24,0
n04505470_286,24,0
n03662601_32251,24,0
n02027492_20576,24,1
n03041632_37513,24,0
n04505470_5063,24,1
n02835271_13489,24,1
n04557648_23801,24,1
n02123159_899,24,1
n02791124_16885,24,0
n02006656_11301,24,0
n02835271_8417,24,0
n04505470_4484,24,0
n02091831_6436,24,1
n02504013_4686,24,0
n04099969_36200,24,0
n02814533_1934,24,0
n02109525_53049,24,1
n02132136_6459,24,0
n02037110_3267,24,1
n03085013_20218,24,0
n01843065_7445,24,1
n02690373_6492,24,1
n04111531_8658,24,0
n04505470_5007,24,1
n02132136_6817,24,1
n02504458_3906,24,0
n01798484_3874,24,0
n03041632_29276,24,1
n04111531_22263,24,0
n02504458_4553,24,1
n02504458_2946,24,0
n04273569_21470,24,0
n02123394_2765,24,1
n03085013_19343,24,1
n04557648_665,24,1
n03100240_1194,24,1
n02093754_5012,24,1
n04111531_716,24,1
n02123045_9349,24,1
n03662601_10528,24,0
n02951358_31973,24,1
n02113712_6618,24,0
n02690373_5581,24,0
n04548280_12615,24,0
n02123597_12232,24,1
n04111531_10436,24,1
n04111531_4146,24,0
n04548280_3125,24,1
n02690373_5177,24,1
n03085013_22744,24,1
n02106550_6482,24,0
n02091134_12017,24,0
n02134084_2328,24,1
n02123045_2719,24,1
n04111531_5357,24,0
n02124075_6586,24,1
n02708093_7032,24,1
n02090379_1687,24,1
n02504458_996,24,0
n02108551_20183,25,1
n02708093_3544,25,1
n03041632_7090,25,0
n03376595_9395,25,1
n04505470_2909,25,1
n03085013_24045,25,1
n04467665_64402,25,1
n04429376_45302,25,0
n03085013_25568,25,0
n02504013_1515,25,1
n03662601_8787,25,1
n01558993_4297,25,1
n02690373_7432,25,0
n02099712_4066,25,1
n03662601_2048,25,0
n03417042_8295,25,1
n02835271_7311,25,0
n02099601_5760,25,1
n03417042_28519,25,1
n02132136_803,25,0
n03041632_40887,25,1
n03041632_4787,25,1
n03792782_10490,25,0
n02027492_2457,25,0
n04285008_7096,25,1
n02097298_8119,25,0
n02504013_10410,25,1
n03417042_9689,25,1
n03417042_8076,25,1
n04505470_2709,25,0
n02123394_4542,25,1
n02814533_73944,25,1
n02124075_11068,25,1
n03417042_17513,25,1
n03041632_3101,25,1
n03792782_40466,25,1
n03196217_7867,25,1
n02690373_9401,25,1
n02133161_2166,25,0
n02835271_5113,25,1
n04467665_21603,25,1
n02504458_1790,25,0
n02504013_10341,25,1
n03085013_3595,25,1
n01855032_5743,25,1
n04612504_41457,25,1
n03041632_38996,25,1
n02708093_2361,25,1
n02133161_2399,25,0
n03376595_7516,25,1
n02002556_139,25,1
n02835271_5814,25,1
n02123394_4894,25,1
n02690373_971,25,1
n03344393_10556,25,1
n02123394_4666,25,1
n02011460_5735,26,1
n04111531_14329,26,1
n02835271_10910,26,0
n02025239_3073,26,1
n02108000_6970,26,1
n03417042_12626,26,0
n02102480_12073,26,0
n02835271_11922,26,0
n04111531_16696,26,1
n03085013_14844,26,1
n02504458_2471,26,0
n03792782_14160,26,1
n03417042_11306,26,0
n02113023_14422,26,0
n02027492_1678,26,1
n03196217_3730,26,1
n03041632_25022,26,1
n04099969_17404,26,1
n02123045_5057,26,1
n03100240_6526,26,1
n03041632_42841,26,1
n02123159_1008,26,1
n04429376_27005,26,0
n02132136_1467,26,0
n04111531_172,26,1
n03041632_44230,26,1
n03041632_21560,26,1
n04111531_4585,26,1
n04099969_5190,26,1
n02814533_31493,26,1
n03792782_6023,26,0
n02123045_8127,26,1
n03417042_19596,26,1
n04467665_3298,26,0
n03792782_51686,26,1
n02100583_3987,26,0
n02125311_60143,26,1
n03196217_7918,26,1
n02124075_2843,26,1
n02814533_27484,26,1
n04111531_1362,26,0
n02708093_2180,26,1
n02835271_2960,26,1
n04285008_8918,26,1
n02951358_6089,26,1
n02123394_1756,28,0
n03344393_7614,28,1
n02098105_2343,28,1
n02708093_1131,28,1
n02504013_6081,28,1
n02690373_9086,28,1
n04111531_2066,28,0
n03041632_13509,28,0
n03100240_2503,28,1
n04099969_381,28,1
n02504458_7472,28,0
n03792782_7667,28,1
n03792782_24722,28,1
n02690373_9709,28,1
n02690373_10181,28,1
n02791124_12832,28,1
n04099969_18254,28,0
n03796401_16472,28,1
n03344393_8798,28,0
n02823428_11353,28,1
n04467665_67081,28,1
n02814533_63116,28,0
n02134418_4110,28,0
n01824575_2746,28,1
n03085013_25809,28,0
n02504458_1000,28,1
n04548280_9121,28,0
n03937543_5703,28,0
n02835271_22549,28,1
n02690373_3698,28,1
n02791124_4595,28,0
n02090379_1932,28,0
n02134418_5537,28,0
n03792782_16408,28,1
n02134418_603,28,0
n04285008_15181,28,1
n04285008_12438,28,0
n03041632_37618,28,0
n03085013_2064,28,1
n02951358_34926,28,1
n04285008_7920,28,1
n03983396_13193,28,1
n03792782_14531,28,1
n04505470_7946,28,0
n03041632_34676,28,0
n01860187_210,28,1
n02125311_4683,28,1
n02124075_15031,28,1
n03041632_42472,28,1
n03796401_7179,28,0
n04111531_21963,28,1
n03041632_47410,28,1
n02017213_4855,28,0
n02690373_4409,28,1
n03983396_2288,28,0
n02708093_3289,28,1
n02814533_27597,28,1
n04548280_8583,27,1
n02112350_2615,27,0
n03417042_27497,27,1
n02125311_2064,27,1
n03344393_8399,27,1
n01616318_3247,27,1
n02504458_4207,27,1
n02109047_26931,27,1
n03100240_10742,27,1
n02133161_14841,27,1
n04505470_5561,27,1
n01860187_38598,27,0
n02814533_74433,27,0
n02708093_864,27,1
n03041632_79317,27,0
n02814533_62356,27,1
n02102973_7074,27,0
n02134084_134,27,1
n03100240_5492,27,1
n04505470_2540,27,0
n03344393_7175,27,1
n02028035_23375,27,1
n04467665_66876,27,1
n03085013_20877,27,1
n02124075_2643,27,1
n04285008_14345,27,1
n02690373_12505,27,1
n04467665_25130,27,1
n02708093_1673,27,1
n02835271_6930,27,0
n02708093_4597,27,1
n02105505_1156,27,0
n02125311_41798,27,1
n04591713_906,27,1
n04467665_51054,27,1
n03085013_28741,27,1
n02835271_20903,27,1
n02814533_3573,27,1
n02134418_5464,27,0
n04111531_4116,27,1
n03417042_1790,27,1
n03792782_12752,27,0
n04285008_7325,27,1
n04591713_6473,27,1
n02124075_10035,27,1
n02134418_1674,27,0
n02123597_6517,27,1
n02125311_5229,27,1
n04099969_8018,27,1
n03792782_52665,27,1
n02124075_10088,27,1
n04467665_56933,27,0
n04099969_1755,27,1
n02951358_7238,27,1
n02091134_7486,27,0
n03792782_65779,30,0
n04111531_807,30,1
n01601694_10499,30,1
n03041632_12949,30,0
n04505470_1157,30,1
n03344393_6713,30,1
n02504458_7966,30,1
n02123159_5993,30,0
n02133161_7233,30,0
n03100240_17417,30,1
n02951358_4999,30,0
n02097658_1316,30,1
n04273569_5593,30,0
n04557648_9043,30,0
n02133161_1427,30,0
n03937543_3726,30,0
n02124075_4189,30,1
n04111531_22466,30,1
n02132136_20607,30,1
n02690373_10723,30,1
n02708093_1675,30,0
n03041632_46091,30,1
n02504458_4583,30,1
n01798484_3762,30,1
n03417042_9480,30,1
n02106662_50313,30,1
n03937543_11751,30,0
n03041632_12651,30,1
n04548280_7211,30,1
n03937543_2507,30,1
n04467665_67327,30,1
n02708093_404,30,0
n02951358_31181,30,1
n03041632_17338,30,1
n02791124_6463,30,0
n04505470_4684,30,1
n02124075_379,30,0
n04111531_3671,30,1
n03196217_8726,30,1
n02504458_6898,30,0
n02835271_2086,30,1
n03662601_8778,30,1
n04111531_887,30,1
n03344393_5184,30,1
n02113624_4001,30,1
n03041632_45775,30,0
n02690373_9537,31,0
n04285008_11965,31,1
n03100240_9761,31,1
n01820546_1354,31,1
n03792782_9635,31,1
n02504013_7659,31,0
n02504458_4583,31,0
n02823428_1491,31,0
n03085013_11685,31,0
n02835271_15691,31,1
n02690373_2075,31,1
n03376595_9025,31,0
n03041632_18995,31,0
n03792782_11306,31,1
n04548280_8225,31,1
n02124075_15031,31,1
n04548280_12615,31,0
n04111531_9611,31,0
